CustomerID,total_revenue,avg_order_value,invoice_count,total_quantity,first_purchase,last_purchase,tenure_days,recency_days,churn_flag,churn_probability,raw_clv,final_clv,clv_segment
13366.0,56.16,56.16,1,144,2011-10-20 13:37:00,2011-10-20 13:37:00,0,49,0,0.39260027,56.16,34.11156726837158,Low Value
13368.0,623.4,21.49655172413793,2,327,2011-01-06 12:32:00,2011-03-28 09:59:00,80,256,1,0.26792493,623.4,456.3756143331528,Mid Value
13369.0,308.28000000000003,22.020000000000003,1,149,2010-12-09 11:30:00,2010-12-09 11:30:00,0,365,1,0.4878846,308.28000000000003,157.87492296695712,Mid Value
13370.0,754.87,19.355641025641027,1,343,2010-12-03 10:26:00,2010-12-03 10:26:00,0,371,1,0.390005,754.87,460.466931322813,Mid Value
13372.0,378.64,16.46260869565217,1,159,2011-09-11 12:46:00,2011-09-11 12:46:00,0,89,0,0.413946,378.64,221.9034742450714,Mid Value
13373.0,3312.25,20.963607594936708,3,1651,2011-03-08 14:35:00,2011-10-10 10:51:00,215,60,0,0.0009043713,3312.25,3309.254463121295,High Value
13375.0,778.65,21.044594594594592,1,442,2011-09-12 10:19:00,2011-09-12 10:19:00,0,88,0,0.3521036,778.65,504.4845388948917,Mid Value
13376.0,1019.76,19.240754716981133,3,493,2011-04-19 13:03:00,2011-09-01 16:16:00,135,98,0,0.073375374,1019.76,944.9347589206695,Mid Value
13379.0,572.56,5.902680412371134,3,601,2011-07-26 12:26:00,2011-11-13 13:45:00,110,25,0,0.157121,572.56,482.59879870891564,Mid Value
13381.0,3639.31,21.15877906976744,6,2029,2011-02-14 10:10:00,2011-11-08 11:58:00,267,31,0,0.0005403432,3639.31,3637.3436221963166,High Value
13382.0,222.99,14.866,1,131,2011-03-04 10:03:00,2011-03-04 10:03:00,0,280,1,0.52429,222.99,106.07856727302075,Mid Value
13384.0,4151.93,27.315328947368425,7,2422,2011-06-14 12:47:00,2011-11-09 11:04:00,147,30,0,0.017248992,4151.93,4080.3134086239343,High Value
13385.0,534.57,15.273428571428571,1,281,2011-01-14 09:52:00,2011-01-14 09:52:00,0,329,1,0.3274455,534.57,359.52745529651645,Mid Value
13388.0,677.1,19.345714285714287,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,0,130,0,0.31134725,677.1,466.28677961826327,Mid Value
13389.0,797.96,15.646274509803922,3,429,2011-04-21 12:12:00,2011-11-28 14:01:00,221,10,0,0.002205838,797.96,796.1998209762573,Mid Value
13390.0,544.08,41.8523076923077,1,224,2011-09-26 08:38:00,2011-09-26 08:38:00,0,74,0,0.39166254,544.08,330.98424629688265,Mid Value
13391.0,59.8,59.8,1,4,2011-05-20 10:50:00,2011-05-20 10:50:00,0,203,1,0.6516121,59.8,20.83359624147415,Low Value
13394.0,2520.02,16.258193548387098,8,2392,2011-02-03 10:39:00,2011-12-08 11:36:00,308,1,0,0.00051945954,2520.02,2518.710964323282,High Value
13395.0,307.72,14.653333333333334,1,336,2011-06-07 15:04:00,2011-06-07 15:04:00,0,184,1,0.39166853,307.72,187.19575129508974,Mid Value
13396.0,1360.99,31.65093023255814,2,600,2011-01-24 13:37:00,2011-11-10 16:59:00,290,28,0,0.0011764724,1360.99,1359.388827277422,High Value
13397.0,1544.13,40.635000000000005,5,430,2011-01-04 13:50:00,2011-09-28 10:56:00,266,72,0,0.0007574193,1544.13,1542.960481773019,High Value
13398.0,457.34,17.59,1,281,2011-05-31 13:17:00,2011-05-31 13:17:00,0,191,1,0.35069925,457.34,296.95120686650273,Mid Value
13402.0,621.23,15.92897435897436,2,479,2010-12-02 17:12:00,2011-08-04 15:51:00,244,126,0,0.000940575,621.23,620.6456951069832,Mid Value
13403.0,75.0,25.0,1,44,2011-11-22 08:28:00,2011-11-22 08:28:00,0,17,0,0.43476415,75.0,42.39268898963928,Low Value
13404.0,252.49,22.953636363636363,2,111,2011-05-11 11:57:00,2011-12-08 15:37:00,211,0,0,0.002490386,252.49,251.86119858384134,Mid Value
13405.0,572.451,21.201888888888888,3,165,2011-01-26 09:27:00,2011-09-26 17:01:00,243,73,0,0.0014458583,572.451,571.6233332460523,Mid Value
13408.0,28117.04,58.82225941422595,62,16232,2010-12-01 10:39:00,2011-12-08 09:05:00,371,1,0,0.0007352056,28117.04,28096.367697253227,High Value
13410.0,1003.06,35.82357142857143,5,518,2011-02-21 14:38:00,2011-11-15 15:33:00,267,23,0,0.0005281133,1003.06,1002.5302868700027,High Value
13411.0,213.55,11.863888888888887,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00,0,106,0,0.6430624,213.55,76.22402175962925,Low Value
13414.0,1390.5,57.9375,3,1574,2011-02-16 12:13:00,2011-07-29 11:45:00,162,133,0,0.023443688,1390.5,1357.9015367031097,High Value
13416.0,712.5,37.5,2,142,2011-09-19 14:43:00,2011-10-27 08:56:00,37,43,0,0.43272555,712.5,404.1830465197563,Mid Value
13417.0,640.83,22.886785714285715,2,162,2011-05-18 16:26:00,2011-12-05 08:49:00,200,4,0,0.0025922896,640.83,639.1687984317541,Mid Value
13418.0,6127.43,20.156019736842108,18,3918,2010-12-02 10:45:00,2011-11-28 10:23:00,360,11,0,0.00066366,6127.43,6123.36360390544,High Value
13419.0,221.06,13.81625,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00,0,63,0,0.26413205,221.06,162.67097502708435,Mid Value
13420.0,159.85,19.98125,2,101,2011-06-22 11:35:00,2011-07-13 08:48:00,20,149,0,0.20218965,159.85,127.52997902631759,Mid Value
13421.0,1851.08,17.798846153846153,2,1181,2011-02-22 15:46:00,2011-10-30 14:21:00,249,39,0,0.0006722285,1851.08,1849.8356648111342,High Value
13422.0,2626.3,20.67952755905512,1,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,0,63,0,0.21185198,2626.3,2069.9132120013237,High Value
13425.0,1624.21,20.823205128205128,3,1123,2011-02-18 08:34:00,2011-08-23 17:13:00,186,107,0,0.01834032,1624.21,1594.421421430111,High Value
13426.0,3641.32,23.193121019108283,10,2245,2010-12-15 12:43:00,2011-12-09 08:59:00,358,0,0,0.0005681412,3641.32,3639.251178674698,High Value
13427.0,582.6,20.089655172413792,3,545,2011-05-08 15:58:00,2011-11-20 13:02:00,195,18,0,0.0009842133,582.6,582.0266098022461,Mid Value
13428.0,218.47,2.952297297297297,1,156,2011-11-29 14:20:00,2011-11-29 14:20:00,0,9,0,0.14016058,218.47,187.84912232398986,Mid Value
13429.0,1006.8,15.02686567164179,4,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,64,10,0,0.036834158,1006.8,969.7153472185134,Mid Value
13430.0,679.45,13.866326530612248,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,67,18,0,0.08115183,679.45,624.3113802254201,Mid Value
13431.0,1269.1,27.589130434782607,2,672,2011-09-12 11:25:00,2011-10-03 13:49:00,21,66,0,0.18493749,1269.1,1034.3958477973938,High Value
13434.0,534.24,53.424,2,300,2011-09-04 10:35:00,2011-09-26 14:30:00,22,73,0,0.2317652,534.24,410.4217538738251,Mid Value
13435.0,3809.89,37.72168316831684,7,2129,2011-06-03 17:07:00,2011-12-04 14:45:00,183,4,0,0.0064924727,3809.89,3785.154306179285,High Value
13436.0,196.89,16.4075,1,76,2011-12-08 10:33:00,2011-12-08 10:33:00,0,1,0,0.5995431,196.89,78.84596009731293,Low Value
13437.0,3408.06,20.40754491017964,7,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,175,13,0,0.033940088,3408.06,3292.3901817655565,High Value
13439.0,283.71,5.253888888888889,1,242,2011-03-29 14:20:00,2011-03-29 14:20:00,0,254,1,0.34514418,283.71,185.7891524541378,Mid Value
13441.0,296.64,22.818461538461538,1,204,2011-09-09 09:38:00,2011-09-09 09:38:00,0,91,0,0.38493386,296.64,182.45322887420653,Mid Value
13447.0,1129.14,19.13796610169492,3,584,2011-11-04 10:10:00,2011-11-16 13:38:00,12,22,0,0.06415141,1129.14,1056.7040811038019,High Value
13448.0,3539.37,18.150615384615385,6,1660,2010-12-01 10:52:00,2011-11-23 12:33:00,357,16,0,0.00091566914,3539.37,3536.129188059568,High Value
13449.0,291.88,15.362105263157895,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,0,23,0,0.41382012,291.88,171.09417534351348,Mid Value
13450.0,2043.72,28.784788732394365,6,1982,2011-05-05 19:48:00,2011-11-13 11:54:00,191,26,0,0.00038363851,2043.72,2042.9359973430635,High Value
13451.0,2976.15,6.718171557562077,5,2149,2011-01-09 15:35:00,2011-11-13 15:58:00,308,25,0,0.00034573046,2976.15,2975.12112429142,High Value
13452.0,590.0,295.0,2,2,2011-03-14 11:38:00,2011-03-25 14:19:00,11,258,1,0.6184926,590.0,225.08936405181885,Mid Value
13453.0,356.98,20.99882352941176,2,134,2011-02-23 09:44:00,2011-06-27 09:34:00,123,165,0,0.20936242,356.98,282.24181485414505,Mid Value
13455.0,1058.34,23.007391304347824,2,354,2010-12-08 13:11:00,2011-11-15 11:21:00,341,24,0,0.0020164473,1058.34,1056.2059366250037,High Value
13456.0,1766.72,28.0431746031746,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00,189,17,0,0.0106754005,1766.72,1747.8595037841797,High Value
13458.0,9646.57,25.252801047120418,14,5508,2010-12-15 12:05:00,2011-12-02 15:29:00,352,6,0,0.0005643734,9646.57,9641.12551079929,High Value
13460.0,183.44,10.790588235294118,2,286,2011-10-21 09:50:00,2011-11-10 17:17:00,20,28,0,0.1597713,183.44,154.1315484714508,Mid Value
13461.0,1445.0,53.51851851851852,3,1170,2011-06-29 10:23:00,2011-11-01 09:01:00,124,38,0,0.0360877,1445.0,1392.8532853722572,High Value
13462.0,151.5,16.833333333333332,1,62,2011-04-01 11:20:00,2011-04-01 11:20:00,0,252,1,0.49475548,151.5,76.5445407629013,Low Value
13464.0,674.68,16.45560975609756,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,0,57,0,0.21698274,674.68,528.2860969305038,Mid Value
13466.0,307.9,18.11176470588235,1,259,2011-06-08 16:39:00,2011-06-08 16:39:00,0,183,1,0.3719578,307.9,193.3741998672485,Mid Value
13467.0,1083.71,10.946565656565657,2,584,2011-11-03 16:56:00,2011-11-29 10:01:00,25,10,0,0.06914324,1083.71,1008.778784057498,High Value
13468.0,5704.97,18.89062913907285,37,2589,2010-12-01 15:08:00,2011-12-08 10:39:00,371,1,0,0.0007023538,5704.97,5700.962936701775,High Value
13470.0,165.0,16.5,2,100,2011-08-16 17:06:00,2011-09-01 14:57:00,15,98,0,0.22291493,165.0,128.21903586387634,Mid Value
13471.0,2531.58,9.736846153846152,4,1590,2011-10-23 13:10:00,2011-12-08 15:44:00,46,0,0,0.03753655,2531.58,2436.553191665411,High Value
13473.0,422.64,20.125714285714285,2,266,2011-01-11 08:45:00,2011-10-10 11:20:00,272,60,0,0.0017703797,422.64,421.8917677974701,Mid Value
13474.0,229.59,3.58734375,1,132,2011-04-17 13:53:00,2011-04-17 13:53:00,0,235,1,0.17247689,229.59,189.99103135228157,Mid Value
13475.0,1431.78,16.648604651162792,4,1012,2011-02-14 12:36:00,2011-06-01 13:52:00,107,190,1,0.030252729,1431.78,1388.464710892439,High Value
13476.0,1238.47,21.35293103448276,2,417,2011-03-03 14:43:00,2011-06-14 12:00:00,102,178,0,0.1273969,1238.47,1080.6927840691806,High Value
13477.0,1454.58,18.41240506329114,6,1021,2011-02-21 12:29:00,2011-11-02 12:04:00,253,37,0,0.0006033539,1454.58,1453.7023386919498,High Value
13479.0,300.95,20.063333333333333,2,134,2011-04-19 11:27:00,2011-05-23 10:45:00,33,200,1,0.3947358,300.95,182.15425703525543,Mid Value
13481.0,1804.56,16.55559633027523,5,1142,2011-03-28 09:07:00,2011-10-25 09:07:00,211,45,0,0.00054946664,1804.56,1803.5684029054642,High Value
13482.0,184.64,16.785454545454545,1,116,2011-04-21 17:03:00,2011-04-21 17:03:00,0,231,1,0.4808216,184.64,95.86109802246094,Low Value
13483.0,140.34,14.034,1,160,2011-10-05 11:53:00,2011-10-05 11:53:00,0,65,0,0.38243666,140.34,86.66884290933609,Low Value
13484.0,313.8,39.225,1,44,2011-04-12 16:30:00,2011-04-12 16:30:00,0,240,1,0.47736353,313.8,164.00332528352737,Mid Value
13485.0,454.24,19.749565217391304,1,277,2011-04-20 13:58:00,2011-04-20 13:58:00,0,232,1,0.2763192,454.24,328.72476397514345,Mid Value
13486.0,1122.41,16.2668115942029,3,669,2011-07-07 17:19:00,2011-09-22 13:13:00,76,77,0,0.083806396,1122.41,1028.3448635923862,High Value
13487.0,575.4,16.923529411764704,3,265,2010-12-21 14:54:00,2011-10-13 12:07:00,295,57,0,0.0018498545,575.4,574.3356077313423,Mid Value
13488.0,8968.31,21.25191943127962,13,4518,2010-12-07 13:01:00,2011-11-22 14:41:00,350,16,0,0.0007990908,8968.31,8961.14324884355,High Value
13489.0,449.52,32.10857142857143,4,560,2011-02-18 10:42:00,2011-08-26 13:16:00,189,104,0,0.00920145,449.52,445.3837565374374,Mid Value
13491.0,1215.82,14.137441860465117,10,903,2010-12-02 14:30:00,2011-10-19 08:32:00,320,51,0,0.0008584297,1215.82,1214.7763083863258,High Value
13492.0,1269.84,25.3968,3,408,2011-05-09 10:06:00,2011-07-26 14:25:00,78,135,0,0.13950962,1269.84,1092.685106320381,High Value
13493.0,618.63,77.32875,2,380,2011-02-25 16:42:00,2011-03-09 15:35:00,11,274,1,0.44350952,618.63,344.26170619904997,Mid Value
13494.0,316.26000000000005,17.570000000000004,1,162,2011-02-01 11:58:00,2011-02-01 11:58:00,0,311,1,0.44501248,316.26000000000005,175.52036249399188,Mid Value
13495.0,2044.87,42.60145833333333,5,829,2010-12-06 15:14:00,2011-12-02 11:21:00,360,7,0,0.0004882896,2044.87,2043.8715283203123,High Value
13496.0,653.33,18.66657142857143,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,349,10,0,0.0016489633,653.33,652.2526833313703,Mid Value
13497.0,348.05,18.31842105263157,2,163,2010-12-06 11:37:00,2011-03-02 09:04:00,85,282,1,0.46790805,348.05,185.1946119725704,Mid Value
13499.0,1159.11,27.59785714285714,5,1365,2011-03-15 08:52:00,2011-11-22 11:21:00,252,17,0,0.00041668472,1159.11,1158.627003416419,High Value
13500.0,1166.77,17.950307692307693,3,609,2011-08-09 12:20:00,2011-11-16 15:35:00,99,22,0,0.06785189,1166.77,1087.6024374067783,High Value
13501.0,1340.32,25.775384615384613,1,560,2011-02-24 18:59:00,2011-02-24 18:59:00,0,287,1,0.30692407,1340.32,928.9434840011596,Mid Value
13502.0,292.0,16.22222222222222,3,264,2011-01-20 09:03:00,2011-11-23 10:39:00,307,16,0,0.0016436722,292.0,291.52005195617676,Mid Value
13503.0,216.85,12.755882352941176,1,248,2011-09-29 13:23:00,2011-09-29 13:23:00,0,70,0,0.29907343,216.85,151.99592069387435,Mid Value
13504.0,295.93,13.451363636363636,1,178,2011-10-06 13:20:00,2011-10-06 13:20:00,0,63,0,0.30089736,295.93,206.88544430017473,Mid Value
13505.0,4393.63,20.435488372093022,4,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,159,72,0,0.021679176,4393.63,4298.379779160023,High Value
13506.0,458.52,17.635384615384616,2,324,2010-12-05 12:15:00,2011-01-27 13:53:00,53,315,1,0.3107065,458.52,316.05485734462735,Mid Value
13507.0,2479.16,15.303456790123455,4,1597,2011-07-17 11:50:00,2011-12-06 13:13:00,142,2,0,0.030916423,2479.16,2402.513167848587,High Value
13508.0,110.97,9.2475,1,24,2011-04-10 11:58:00,2011-04-10 11:58:00,0,243,1,0.59532857,110.97,44.90638865232468,Low Value
13509.0,979.72,22.26636363636364,7,1106,2011-02-28 13:27:00,2011-12-01 10:10:00,275,8,0,0.00087358156,979.72,978.8641502380372,Mid Value
13510.0,1791.56,15.578782608695652,4,1386,2011-06-09 09:32:00,2011-12-08 13:46:00,182,0,0,0.023159329,1791.56,1750.068679482937,High Value
13512.0,251.21,16.747333333333334,1,143,2011-03-24 10:03:00,2011-03-24 10:03:00,0,260,1,0.4818845,251.21,130.15579989910125,Mid Value
13513.0,205.1,20.51,1,109,2011-08-05 11:50:00,2011-08-05 11:50:00,0,126,0,0.47304782,205.1,108.07788544893265,Mid Value
13514.0,152.20000000000002,38.05,1,40,2011-09-27 09:39:00,2011-09-27 09:39:00,0,73,0,0.5827075,152.20000000000002,63.511914801597605,Low Value
13515.0,891.12,15.103728813559322,4,681,2011-04-06 10:33:00,2011-09-28 11:26:00,175,72,0,0.03662398,891.12,858.4836614227295,Mid Value
13516.0,1389.41,31.5775,3,985,2011-04-15 11:06:00,2011-11-18 13:15:00,217,20,0,0.0013618564,1389.41,1387.517836265564,High Value
13517.0,2128.42,15.09517730496454,3,1369,2011-06-13 08:44:00,2011-10-11 11:43:00,120,59,0,0.04174089,2128.42,2039.5778457164765,High Value
13518.0,659.4399999999999,17.353684210526314,1,392,2011-09-15 10:29:00,2011-09-15 10:29:00,0,85,0,0.2853276,659.4399999999999,471.28355865001674,Mid Value
13519.0,122.75,15.34375,1,23,2011-09-22 18:24:00,2011-09-22 18:24:00,0,77,0,0.581919,122.75,51.319440975785255,Low Value
13520.0,3624.35,38.97150537634408,6,1649,2010-12-03 10:36:00,2011-10-12 10:20:00,312,58,0,0.0006408616,3624.35,3622.027265930176,High Value
13521.0,1093.65,2.508371559633028,3,736,2011-11-29 15:09:00,2011-12-08 13:50:00,8,0,0,0.046366017,1093.65,1042.9417847961188,High Value
13522.0,125.8,25.160000000000004,1,44,2011-11-09 15:11:00,2011-11-09 15:11:00,0,29,0,0.43476415,125.8,71.10667033195496,Low Value
13523.0,3964.88,23.051627906976744,5,1752,2010-12-08 14:22:00,2011-11-06 15:11:00,333,32,0,0.00060488924,3964.88,3962.481771221161,High Value
13524.0,680.1800000000001,25.19185185185185,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,179,40,0,0.10357101,680.1800000000001,609.7330787742138,Mid Value
13525.0,628.78,104.79666666666668,2,394,2011-04-05 15:36:00,2011-11-25 12:01:00,233,14,0,0.0011742265,628.78,628.0416792917251,Mid Value
13527.0,2287.51,10.257892376681616,7,1692,2011-01-17 11:17:00,2011-11-06 12:04:00,293,33,0,0.00042202178,2287.51,2286.5446687555313,High Value
13529.0,307.76,20.517333333333333,2,74,2011-05-19 11:50:00,2011-09-22 09:15:00,125,78,0,0.31089497,307.76,212.07896522521972,Mid Value
13531.0,483.8,21.99090909090909,2,174,2010-12-08 15:03:00,2011-05-18 16:56:00,161,204,1,0.48786634,483.8,247.77026370763778,Mid Value
13532.0,210.31,3.1865151515151515,1,129,2011-11-06 12:25:00,2011-11-06 12:25:00,0,33,0,0.16825522,210.31,174.92424680113794,Mid Value
13533.0,270.79,3.563026315789474,3,204,2011-03-17 12:47:00,2011-06-10 11:54:00,84,182,1,0.3101972,270.79,186.7916909635067,Mid Value
13534.0,5870.08,19.83135135135135,25,2961,2010-12-16 15:23:00,2011-12-07 14:52:00,355,1,0,0.00064420357,5870.08,5866.298453369141,High Value
13536.0,3448.29,19.26418994413408,7,2136,2011-09-25 13:30:00,2011-12-08 16:38:00,74,0,0,0.021479633,3448.29,3374.2220872592925,High Value
13538.0,1280.85,51.234,7,175,2011-01-28 10:40:00,2011-10-27 16:34:00,272,42,0,0.001727068,1280.85,1278.6379149466752,High Value
13539.0,631.34,17.063243243243242,3,320,2011-02-03 15:23:00,2011-09-15 10:18:00,223,85,0,0.001497014,631.34,630.3948649168015,Mid Value
13544.0,291.41,3.349540229885058,2,127,2011-04-13 12:09:00,2011-10-31 11:57:00,200,39,0,0.0011159446,291.41,291.0848102891445,Mid Value
13546.0,626.99,6.397857142857143,3,359,2011-05-23 12:14:00,2011-11-27 14:50:00,188,11,0,0.018392546,626.99,615.4580470085144,Mid Value
13548.0,682.41,5.503306451612903,2,441,2011-04-10 11:35:00,2011-09-04 14:50:00,147,95,0,0.09028197,682.41,620.8006853914261,Mid Value
13549.0,918.2,18.00392156862745,7,458,2011-04-11 13:42:00,2011-11-14 09:20:00,216,25,0,0.0019135763,918.2,916.442980670929,Mid Value
13551.0,91.8,22.950000000000003,1,12,2011-01-24 14:46:00,2011-01-24 14:46:00,0,318,1,0.5511268,91.8,41.20656176805496,Low Value
13552.0,3740.07,34.31256880733945,12,1417,2011-01-28 10:10:00,2011-10-04 15:19:00,249,65,0,0.00075955223,3740.07,3737.2292597955466,High Value
13555.0,4149.28,30.50941176470588,4,2660,2011-05-22 11:06:00,2011-09-27 12:36:00,128,73,0,0.03360302,4149.28,4009.8516920375823,High Value
13557.0,584.06,17.178235294117645,2,546,2011-03-04 12:14:00,2011-11-11 15:24:00,252,27,0,0.0009317713,584.06,583.5157732355594,Mid Value
13558.0,605.06,3.457485714285714,4,344,2011-10-02 13:01:00,2011-12-04 11:24:00,62,5,0,0.06794909,605.06,563.9467437982559,Mid Value
13560.0,174.37,5.283939393939394,1,64,2011-12-02 13:11:00,2011-12-02 13:11:00,0,6,0,0.38943753,174.37,106.46377331376075,Mid Value
13561.0,141.86,10.132857142857144,1,83,2011-05-08 12:39:00,2011-05-08 12:39:00,0,215,1,0.4940923,141.86,71.76806836009027,Low Value
13562.0,1799.33,21.943048780487803,3,757,2011-04-08 12:42:00,2011-09-19 10:51:00,163,81,0,0.083725974,1799.33,1648.6793164557218,High Value
13563.0,777.53,15.867959183673468,2,209,2011-07-22 17:21:00,2011-09-16 14:45:00,55,83,0,0.39215684,777.53,472.6162926840782,Mid Value
13564.0,1749.02,21.07253012048193,3,661,2010-12-06 17:26:00,2011-07-18 14:33:00,223,143,0,0.0012148942,1749.02,1746.8950780427456,High Value
13565.0,240.22,6.321578947368421,2,172,2011-01-09 14:28:00,2011-11-20 14:33:00,315,18,0,0.0016876527,240.22,239.81459369897843,Mid Value
13566.0,874.71,4.969943181818182,2,575,2011-09-18 12:40:00,2011-10-30 11:59:00,41,40,0,0.08604044,874.71,799.4495691579581,Mid Value
13568.0,192.85,4.382954545454545,1,70,2011-06-19 14:42:00,2011-06-19 14:42:00,0,172,0,0.29418445,192.85,136.11652952432632,Mid Value
13569.0,373.75,4.397058823529412,2,164,2010-12-07 12:29:00,2011-11-22 13:07:00,350,16,0,0.0012457317,373.75,373.28440576791763,Mid Value
13570.0,239.49,8.870000000000001,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00,0,242,1,0.3068313,239.49,166.00697190105916,Mid Value
13571.0,2092.32,6.1358357771261005,12,1759,2011-03-31 12:43:00,2011-11-27 10:47:00,240,12,0,0.00053746154,2092.32,2091.195471982956,High Value
13572.0,1384.25,41.946969696969695,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00,0,205,1,0.30478728,1384.25,962.3482101857662,Mid Value
13573.0,294.4,11.323076923076922,2,303,2011-03-31 14:47:00,2011-10-20 14:33:00,202,49,0,0.0016101274,294.4,293.9259864807129,Mid Value
13575.0,732.0699999999999,15.914565217391305,5,449,2011-06-16 14:24:00,2011-11-16 13:14:00,152,22,0,0.19353023,732.0699999999999,590.392345086336,Mid Value
13576.0,6717.34,53.31222222222223,18,2646,2010-12-01 17:24:00,2011-11-29 15:34:00,362,9,0,0.0005909106,6717.34,6713.370586435795,High Value
13577.0,1687.6,20.33253012048193,4,791,2011-04-12 10:33:00,2011-11-14 15:19:00,216,24,0,0.0011460275,1687.6,1685.6659791707991,High Value
13579.0,467.04,20.30608695652174,2,176,2010-12-05 16:10:00,2011-11-25 08:41:00,354,14,0,0.002121501,467.04,466.0491708469391,Mid Value
13581.0,118.0,11.8,1,30,2011-02-03 14:41:00,2011-02-03 14:41:00,0,308,1,0.7465552,118.0,29.906485319137573,Low Value
13583.0,781.03,14.73641509433962,1,725,2011-07-07 10:40:00,2011-07-07 10:40:00,0,155,0,0.1643995,781.03,652.6290548741817,Mid Value
13584.0,142.4,5.933333333333334,1,37,2011-02-06 12:49:00,2011-02-06 12:49:00,0,306,1,0.69976616,142.4,42.753298950195315,Low Value
13587.0,712.4,89.05,1,180,2011-10-07 12:31:00,2011-10-07 12:31:00,0,63,0,0.49894893,712.4,356.9487810611725,Mid Value
13588.0,2478.95,14.246839080459768,9,2606,2011-03-29 15:53:00,2011-11-24 10:42:00,239,15,0,0.00047885565,2478.95,2477.7629207909104,High Value
13589.0,379.65,18.07857142857143,2,114,2011-06-13 12:44:00,2011-11-25 12:10:00,164,14,0,0.2079712,379.65,300.6937281310558,Mid Value
13590.0,1981.92,22.780689655172413,6,1848,2011-02-09 13:25:00,2011-11-28 12:54:00,291,10,0,0.00040430707,1981.92,1981.1187131023407,High Value
13591.0,1117.13,19.26086206896552,3,485,2011-03-18 12:18:00,2011-10-06 12:26:00,202,64,0,0.00092253083,1117.13,1116.099446360469,High Value
13592.0,247.96,15.4975,4,84,2011-03-20 14:01:00,2011-11-04 09:49:00,228,35,0,0.0043467423,247.96,246.88218524456025,Mid Value
13593.0,2037.08,15.9146875,5,731,2011-01-07 16:32:00,2011-08-23 13:35:00,227,107,0,0.0012963439,2037.08,2034.4392488217354,High Value
13594.0,396.97,15.268076923076924,1,359,2011-10-18 10:19:00,2011-10-18 10:19:00,0,52,0,0.40924677,396.97,234.51129687905313,Mid Value
13596.0,697.04,4.199036144578313,2,406,2011-11-27 11:57:00,2011-12-04 12:01:00,7,5,0,0.065889046,697.04,651.1126892709732,Mid Value
13598.0,180.17,4.504250000000001,1,58,2011-10-23 14:28:00,2011-10-23 14:28:00,0,46,0,0.17710407,180.17,148.2611622518301,Mid Value
13599.0,5153.67,20.86506072874494,21,3294,2010-12-08 10:11:00,2011-12-08 16:10:00,365,0,0,0.00069678255,5153.67,5150.079034591913,High Value
13600.0,219.52,11.553684210526315,1,324,2011-01-31 15:27:00,2011-01-31 15:27:00,0,311,1,0.32588968,219.52,147.98069160461426,Mid Value
13601.0,693.32,7.003232323232324,2,548,2011-05-12 16:52:00,2011-10-25 17:31:00,166,44,0,0.062486198,693.32,649.9970874214173,Mid Value
13602.0,428.89,18.647391304347824,1,267,2011-10-06 11:47:00,2011-10-06 11:47:00,0,64,0,0.3389553,428.89,283.51546860337254,Mid Value
13603.0,164.34,6.086666666666667,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,0,25,0,0.3175566,164.34,112.15274512767792,Mid Value
13606.0,280.54,6.524186046511627,3,279,2011-02-01 11:42:00,2011-11-10 17:46:00,282,28,0,0.0011816504,280.54,280.2084965193272,Mid Value
13607.0,678.01,6.918469387755102,1,290,2011-10-30 16:17:00,2011-10-30 16:17:00,0,39,0,0.26819155,678.01,496.17342955350875,Mid Value
13610.0,1131.88,5.008318584070797,7,516,2011-02-27 14:44:00,2011-11-27 15:38:00,273,11,0,0.00073834974,1131.88,1131.0443072628975,High Value
13611.0,1171.8,15.835135135135134,3,766,2010-12-15 10:31:00,2011-09-11 14:51:00,270,88,0,0.001468868,1171.8,1170.078746652603,High Value
13614.0,1610.46,8.01223880597015,4,570,2011-01-13 12:37:00,2011-11-15 14:47:00,306,23,0,0.0010589311,1610.46,1608.754625737667,High Value
13615.0,417.69,18.160434782608696,1,189,2011-01-25 08:21:00,2011-01-25 08:21:00,0,318,1,0.4533331,417.69,228.3372809958458,Mid Value
13617.0,544.18,12.367727272727272,3,300,2011-06-12 12:55:00,2011-10-30 13:50:00,140,39,0,0.15906492,544.18,457.62006872892374,Mid Value
13618.0,177.34,13.64153846153846,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,0,173,0,0.27091417,177.34,129.29607630968093,Mid Value
13621.0,213.85,11.255263157894737,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,0,116,0,0.3375253,213.85,141.6702128559351,Mid Value
