CustomerID,total_revenue,avg_order_value,invoice_count,total_quantity,first_purchase,last_purchase,tenure_days,recency_days
13210.0,353.48,16.067272727272726,1,316,2011-09-07 08:18:00,2011-09-07 08:18:00,0,93
13211.0,1197.42,21.3825,3,874,2010-12-13 16:17:00,2011-11-29 14:43:00,350,9
13212.0,788.08,5.549859154929578,3,310,2011-10-09 14:48:00,2011-11-20 12:40:00,41,19
13213.0,1520.58,16.895333333333333,5,1360,2011-05-24 12:22:00,2011-10-14 11:42:00,142,56
13216.0,333.74,66.748,1,297,2011-03-17 12:18:00,2011-03-17 12:18:00,0,267
13217.0,533.98,133.495,3,262,2011-07-06 12:08:00,2011-08-09 15:32:00,34,121
13218.0,62.63999999999999,12.527999999999999,1,88,2011-08-04 16:59:00,2011-08-04 16:59:00,0,126
13220.0,819.2900000000001,39.01380952380953,4,196,2011-04-17 10:59:00,2011-09-22 13:38:00,158,77
13221.0,847.41,12.839545454545455,2,244,2010-12-15 13:24:00,2011-04-13 16:58:00,119,239
13223.0,163.20000000000002,32.64,2,88,2011-04-21 15:16:00,2011-05-23 13:03:00,31,199
13224.0,2155.95,19.9625,2,1518,2011-07-11 14:10:00,2011-10-10 14:55:00,91,59
13225.0,6463.84,201.995,7,3416,2010-12-13 09:49:00,2011-12-06 13:29:00,358,2
13226.0,108.21000000000001,6.7631250000000005,1,80,2011-03-11 14:35:00,2011-03-11 14:35:00,0,272
13227.0,257.7,28.633333333333333,1,99,2011-05-22 11:47:00,2011-05-22 11:47:00,0,201
13228.0,358.0,179.0,1,200,2011-09-19 14:28:00,2011-09-19 14:28:00,0,80
13229.0,160.95,16.095,1,63,2011-04-28 12:07:00,2011-04-28 12:07:00,0,225
13230.0,2806.97,4.5940589198036,14,1665,2010-12-09 19:28:00,2011-12-05 16:03:00,360,3
13232.0,1357.6,6.558454106280193,7,778,2011-04-10 13:48:00,2011-11-27 10:39:00,230,12
13233.0,605.12,14.072558139534884,2,1004,2011-01-07 14:49:00,2011-09-26 13:25:00,261,73
13235.0,1031.07,17.77706896551724,1,441,2011-05-11 17:13:00,2011-05-11 17:13:00,0,211
13236.0,744.85,20.69027777777778,2,416,2011-08-25 08:58:00,2011-11-15 12:50:00,82,24
13238.0,700.73,22.604193548387098,4,298,2010-12-14 14:37:00,2011-11-22 15:37:00,343,16
13239.0,329.56,15.693333333333333,1,327,2011-03-23 10:25:00,2011-03-23 10:25:00,0,261
13240.0,663.65,9.905223880597015,4,298,2010-12-09 12:49:00,2011-09-04 14:08:00,269,95
13242.0,270.40000000000003,20.800000000000004,3,130,2011-05-10 12:26:00,2011-08-19 12:53:00,101,111
13243.0,600.07,10.346034482758622,1,233,2011-05-20 13:14:00,2011-05-20 13:14:00,0,202
13244.0,121.74000000000001,4.508888888888889,1,38,2011-09-08 11:46:00,2011-09-08 11:46:00,0,92
13245.0,430.5,26.90625,1,125,2011-10-20 11:40:00,2011-10-20 11:40:00,0,50
13246.0,1987.3,14.094326241134752,6,1602,2011-01-13 13:36:00,2011-11-21 16:50:00,312,17
13247.0,501.12,20.0448,4,328,2011-09-18 11:31:00,2011-11-22 10:59:00,64,17
13248.0,465.68,17.91076923076923,2,305,2011-06-03 13:05:00,2011-08-07 12:40:00,64,124
13249.0,711.41,30.93086956521739,3,546,2011-03-23 15:26:00,2011-09-08 13:26:00,168,91
13253.0,1030.4,28.622222222222224,2,1572,2011-01-04 15:43:00,2011-07-06 10:09:00,182,156
13255.0,399.51,30.73153846153846,2,177,2010-12-01 11:58:00,2011-11-30 13:14:00,364,8
13258.0,698.58,18.383684210526315,3,287,2011-05-18 13:11:00,2011-11-28 09:31:00,193,11
13259.0,292.32,3.36,1,132,2011-10-09 10:48:00,2011-10-09 10:48:00,0,61
13260.0,557.62,69.7025,1,142,2011-10-09 13:21:00,2011-10-09 13:21:00,0,60
13261.0,944.1,104.9,2,210,2011-02-27 10:41:00,2011-03-16 12:22:00,17,268
13262.0,200.29,18.208181818181817,1,125,2011-03-21 15:06:00,2011-03-21 15:06:00,0,262
13263.0,7454.07,4.444883720930233,35,4780,2011-01-18 16:31:00,2011-12-08 13:59:00,323,0
13265.0,2107.66,23.1610989010989,5,1752,2011-03-11 09:54:00,2011-10-17 15:02:00,220,52
13266.0,3834.2599999999998,20.504064171122995,12,4428,2011-03-28 10:14:00,2011-11-28 14:39:00,245,10
13267.0,4521.49,21.428862559241704,19,1969,2010-12-08 09:20:00,2011-12-07 11:12:00,364,2
13268.0,3214.69,7.306113636363636,11,3658,2011-03-17 13:20:00,2011-11-22 11:51:00,249,17
13269.0,5346.2300000000005,16.91844936708861,15,3514,2010-12-05 11:51:00,2011-12-08 14:53:00,368,0
13270.0,590.0,590.0,1,200,2010-12-08 14:53:00,2010-12-08 14:53:00,0,365
13271.0,217.38,2.264375,1,253,2011-11-02 14:31:00,2011-11-02 14:31:00,0,36
13272.0,276.56,18.437333333333335,2,96,2011-09-11 12:06:00,2011-11-08 14:00:00,58,30
13273.0,138.98,8.68625,1,153,2011-08-18 14:02:00,2011-08-18 14:02:00,0,112
13276.0,590.9300000000001,19.69766666666667,2,161,2011-09-01 10:03:00,2011-10-07 12:44:00,36,63
13277.0,258.4,32.3,4,176,2011-07-29 10:06:00,2011-11-24 09:21:00,117,15
13278.0,542.73,11.798478260869565,1,537,2011-10-30 11:49:00,2011-10-30 11:49:00,0,40
13279.0,137.75,15.305555555555555,1,73,2011-09-22 17:24:00,2011-09-22 17:24:00,0,77
13280.0,814.86,9.586588235294117,3,522,2011-01-06 17:10:00,2011-08-09 13:14:00,214,121
13282.0,1132.14,30.59837837837838,3,307,2011-05-03 12:03:00,2011-11-21 15:33:00,202,17
13283.0,93.66,13.379999999999999,2,90,2011-06-07 12:39:00,2011-10-11 09:50:00,125,59
13284.0,201.19,15.476153846153846,1,91,2011-01-13 09:23:00,2011-01-13 09:23:00,0,330
13285.0,2709.12,14.487272727272726,4,2051,2011-02-22 17:13:00,2011-11-16 13:19:00,266,22
13291.0,361.11,8.597857142857142,1,233,2011-07-07 10:36:00,2011-07-07 10:36:00,0,155
13292.0,578.9399999999999,18.67548387096774,2,347,2011-02-28 15:00:00,2011-11-01 10:04:00,245,38
13294.0,873.74,16.18037037037037,2,453,2011-04-04 12:37:00,2011-06-03 08:54:00,59,189
13295.0,201.20000000000002,20.12,1,82,2010-12-15 11:21:00,2010-12-15 11:21:00,0,359
13296.0,87.4,17.48,1,78,2011-07-25 13:46:00,2011-07-25 13:46:00,0,136
13297.0,2089.85,35.421186440677964,4,963,2011-10-03 15:08:00,2011-12-02 09:32:00,59,7
13298.0,360.0,180.0,1,96,2011-12-08 13:11:00,2011-12-08 13:11:00,0,0
13299.0,142.5,28.5,1,30,2011-03-16 12:55:00,2011-03-16 12:55:00,0,267
13300.0,371.89,18.5945,1,203,2011-06-23 13:09:00,2011-06-23 13:09:00,0,168
13301.0,618.09,7.630740740740741,4,345,2011-02-20 13:13:00,2011-08-28 11:25:00,188,103
13302.0,63.75,63.75,1,5,2011-07-07 17:56:00,2011-07-07 17:56:00,0,154
13304.0,300.42,14.305714285714286,1,238,2010-12-23 14:35:00,2010-12-23 14:35:00,0,350
13305.0,2000.86,24.701975308641973,10,1232,2010-12-02 12:10:00,2011-12-05 15:15:00,368,3
13307.0,15.0,15.0,1,4,2011-08-11 17:14:00,2011-08-11 17:14:00,0,119
13308.0,1385.51,25.657592592592593,3,843,2011-05-20 13:13:00,2011-11-17 09:31:00,180,22
13309.0,1456.79,13.614859813084111,5,1544,2011-02-04 12:29:00,2011-12-02 16:34:00,301,6
13310.0,1132.03,15.722638888888888,3,587,2011-01-19 14:50:00,2011-11-11 17:23:00,296,27
13311.0,598.57,23.02192307692308,2,305,2011-07-12 14:26:00,2011-12-05 12:55:00,145,3
13313.0,1555.32,19.939999999999998,5,851,2011-01-04 10:00:00,2011-11-17 16:48:00,317,21
13314.0,775.94,12.515161290322581,3,560,2011-09-27 10:20:00,2011-12-08 12:29:00,72,1
13316.0,5977.7300000000005,68.70954022988506,4,6948,2011-03-30 13:01:00,2011-11-02 13:40:00,217,36
13317.0,2273.68,18.336129032258064,6,1035,2010-12-16 09:22:00,2011-10-04 13:35:00,292,65
13318.0,640.76,32.038,3,304,2011-11-02 13:26:00,2011-12-08 18:51:00,36,0
13319.0,10845.550000000001,22.784768907563027,26,4724,2010-12-09 10:04:00,2011-12-04 13:34:00,360,4
13320.0,1548.7,14.610377358490567,4,1096,2011-05-10 10:29:00,2011-09-22 18:07:00,135,77
13321.0,567.36,51.57818181818182,2,372,2011-09-14 15:18:00,2011-09-28 15:24:00,14,71
13322.0,199.48000000000002,7.9792000000000005,1,117,2011-11-22 14:21:00,2011-11-22 14:21:00,0,16
13323.0,787.85,37.516666666666666,5,175,2011-09-16 13:23:00,2011-12-06 17:12:00,81,2
13324.0,7121.95,94.95933333333333,10,5205,2010-12-14 09:50:00,2011-11-03 16:28:00,324,35
13325.0,675.3,56.275,1,240,2011-09-19 10:36:00,2011-09-19 10:36:00,0,81
13327.0,3627.77,33.59046296296296,8,1600,2010-12-09 15:32:00,2011-11-01 10:21:00,326,38
13328.0,1308.48,76.96941176470588,1,680,2011-01-27 15:22:00,2011-01-27 15:22:00,0,315
13329.0,789.0,46.411764705882355,2,463,2010-12-08 10:11:00,2011-11-08 10:29:00,335,31
13330.0,1140.93,21.526981132075473,3,751,2011-01-28 10:08:00,2011-09-08 12:27:00,223,92
13332.0,350.9,16.70952380952381,1,179,2011-11-25 13:30:00,2011-11-25 13:30:00,0,13
13334.0,3536.82,13.197089552238806,3,1774,2011-02-07 11:42:00,2011-09-18 15:21:00,223,81
13336.0,795.12,15.590588235294117,1,559,2011-09-23 14:05:00,2011-09-23 14:05:00,0,76
13338.0,487.02,25.632631578947368,1,256,2011-07-05 09:06:00,2011-07-05 09:06:00,0,157
13339.0,860.12,15.928148148148148,1,326,2011-05-23 08:31:00,2011-05-23 08:31:00,0,200
13340.0,10736.48,80.12298507462687,7,5770,2011-03-08 11:39:00,2011-10-25 13:15:00,231,44
13341.0,775.85,18.472619047619048,1,301,2011-03-24 09:50:00,2011-03-24 09:50:00,0,260
13343.0,353.43,18.60157894736842,1,135,2011-06-15 12:24:00,2011-06-15 12:24:00,0,177
13344.0,2543.72,21.37579831932773,3,971,2011-03-07 10:28:00,2011-10-03 09:45:00,209,67
13345.0,389.5,19.475,1,141,2011-02-25 09:01:00,2011-02-25 09:01:00,0,287
13347.0,341.36,42.67,1,205,2011-09-30 13:28:00,2011-09-30 13:28:00,0,69
13348.0,233.76,16.697142857142858,1,136,2011-10-06 17:28:00,2011-10-06 17:28:00,0,63
13349.0,247.32,15.4575,1,225,2011-11-29 08:07:00,2011-11-29 08:07:00,0,10
13350.0,979.12,24.478,2,287,2011-09-21 13:33:00,2011-11-23 16:33:00,63,15
13351.0,373.94,23.37125,1,117,2011-10-04 12:55:00,2011-10-04 12:55:00,0,65
13352.0,397.97999999999996,16.5825,1,321,2011-10-10 13:55:00,2011-10-10 13:55:00,0,59
13354.0,743.53,14.579019607843136,1,604,2011-09-29 13:17:00,2011-09-29 13:17:00,0,70
13355.0,674.7,21.084375,1,314,2011-08-09 14:48:00,2011-08-09 14:48:00,0,121
13356.0,768.24,18.291428571428572,1,325,2011-09-20 14:33:00,2011-09-20 14:33:00,0,79
13357.0,609.95,6.777222222222223,1,322,2011-03-27 13:56:00,2011-03-27 13:56:00,0,256
13358.0,439.03,15.138965517241378,1,285,2011-03-16 11:52:00,2011-03-16 11:52:00,0,268
13359.0,439.56,19.11130434782609,1,161,2011-10-07 09:30:00,2011-10-07 09:30:00,0,63
13362.0,3090.7400000000002,18.618915662650604,4,1382,2011-02-25 11:33:00,2011-11-30 14:41:00,278,8
13363.0,992.5,16.541666666666668,2,710,2011-10-27 10:46:00,2011-11-22 12:40:00,26,17
13364.0,134.95999999999998,13.495999999999999,1,71,2011-09-29 18:13:00,2011-09-29 18:13:00,0,70
13365.0,2225.37,17.385703125,2,1247,2011-05-06 12:00:00,2011-11-06 12:36:00,184,33
13366.0,56.160000000000004,56.160000000000004,1,144,2011-10-20 13:37:00,2011-10-20 13:37:00,0,49
13368.0,623.4,21.49655172413793,2,327,2011-01-06 12:32:00,2011-03-28 09:59:00,80,256
13369.0,308.28000000000003,22.020000000000003,1,149,2010-12-09 11:30:00,2010-12-09 11:30:00,0,365
13370.0,754.87,19.355641025641027,1,343,2010-12-03 10:26:00,2010-12-03 10:26:00,0,371
13372.0,378.64,16.46260869565217,1,159,2011-09-11 12:46:00,2011-09-11 12:46:00,0,89
13373.0,3312.25,20.963607594936708,3,1651,2011-03-08 14:35:00,2011-10-10 10:51:00,215,60
13375.0,778.65,21.044594594594592,1,442,2011-09-12 10:19:00,2011-09-12 10:19:00,0,88
13376.0,1019.76,19.240754716981133,3,493,2011-04-19 13:03:00,2011-09-01 16:16:00,135,98
13379.0,572.56,5.902680412371134,3,601,2011-07-26 12:26:00,2011-11-13 13:45:00,110,25
13381.0,3639.31,21.15877906976744,6,2029,2011-02-14 10:10:00,2011-11-08 11:58:00,267,31
13382.0,222.99,14.866000000000001,1,131,2011-03-04 10:03:00,2011-03-04 10:03:00,0,280
13384.0,4151.93,27.315328947368425,7,2422,2011-06-14 12:47:00,2011-11-09 11:04:00,147,30
13385.0,534.57,15.273428571428573,1,281,2011-01-14 09:52:00,2011-01-14 09:52:00,0,329
13388.0,677.1,19.345714285714287,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,0,130
13389.0,797.96,15.646274509803922,3,429,2011-04-21 12:12:00,2011-11-28 14:01:00,221,10
13390.0,544.08,41.8523076923077,1,224,2011-09-26 08:38:00,2011-09-26 08:38:00,0,74
13391.0,59.8,59.8,1,4,2011-05-20 10:50:00,2011-05-20 10:50:00,0,203
13394.0,2520.02,16.258193548387098,8,2392,2011-02-03 10:39:00,2011-12-08 11:36:00,308,1
13395.0,307.72,14.653333333333334,1,336,2011-06-07 15:04:00,2011-06-07 15:04:00,0,184
13396.0,1360.99,31.65093023255814,2,600,2011-01-24 13:37:00,2011-11-10 16:59:00,290,28
13397.0,1544.13,40.635000000000005,5,430,2011-01-04 13:50:00,2011-09-28 10:56:00,266,72
13398.0,457.34,17.59,1,281,2011-05-31 13:17:00,2011-05-31 13:17:00,0,191
13402.0,621.23,15.92897435897436,2,479,2010-12-02 17:12:00,2011-08-04 15:51:00,244,126
13403.0,75.0,25.0,1,44,2011-11-22 08:28:00,2011-11-22 08:28:00,0,17
13404.0,252.49,22.953636363636363,2,111,2011-05-11 11:57:00,2011-12-08 15:37:00,211,0
13405.0,572.451,21.201888888888888,3,165,2011-01-26 09:27:00,2011-09-26 17:01:00,243,73
13408.0,28117.04,58.82225941422595,62,16232,2010-12-01 10:39:00,2011-12-08 09:05:00,371,1
13410.0,1003.06,35.82357142857143,5,518,2011-02-21 14:38:00,2011-11-15 15:33:00,267,23
13411.0,213.55,11.863888888888889,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00,0,106
13414.0,1390.5,57.9375,3,1574,2011-02-16 12:13:00,2011-07-29 11:45:00,162,133
13416.0,712.5,37.5,2,142,2011-09-19 14:43:00,2011-10-27 08:56:00,37,43
13417.0,640.83,22.886785714285715,2,162,2011-05-18 16:26:00,2011-12-05 08:49:00,200,4
13418.0,6127.43,20.156019736842108,18,3918,2010-12-02 10:45:00,2011-11-28 10:23:00,360,11
13419.0,221.06,13.81625,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00,0,63
13420.0,159.85,19.98125,2,101,2011-06-22 11:35:00,2011-07-13 08:48:00,20,149
13421.0,1851.08,17.798846153846153,2,1181,2011-02-22 15:46:00,2011-10-30 14:21:00,249,39
13422.0,2626.3,20.67952755905512,1,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,0,63
13425.0,1624.21,20.823205128205128,3,1123,2011-02-18 08:34:00,2011-08-23 17:13:00,186,107
13426.0,3641.32,23.193121019108283,10,2245,2010-12-15 12:43:00,2011-12-09 08:59:00,358,0
13427.0,582.6,20.089655172413792,3,545,2011-05-08 15:58:00,2011-11-20 13:02:00,195,18
13428.0,218.47,2.952297297297297,1,156,2011-11-29 14:20:00,2011-11-29 14:20:00,0,9
13429.0,1006.8,15.02686567164179,4,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,64,10
13430.0,679.45,13.866326530612247,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,67,18
13431.0,1269.1,27.589130434782607,2,672,2011-09-12 11:25:00,2011-10-03 13:49:00,21,66
13434.0,534.24,53.424,2,300,2011-09-04 10:35:00,2011-09-26 14:30:00,22,73
13435.0,3809.8900000000003,37.72168316831684,7,2129,2011-06-03 17:07:00,2011-12-04 14:45:00,183,4
13436.0,196.89,16.4075,1,76,2011-12-08 10:33:00,2011-12-08 10:33:00,0,1
13437.0,3408.06,20.40754491017964,7,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,175,13
13439.0,283.71,5.253888888888889,1,242,2011-03-29 14:20:00,2011-03-29 14:20:00,0,254
13441.0,296.64,22.818461538461538,1,204,2011-09-09 09:38:00,2011-09-09 09:38:00,0,91
13447.0,1129.14,19.137966101694918,3,584,2011-11-04 10:10:00,2011-11-16 13:38:00,12,22
13448.0,3539.37,18.150615384615385,6,1660,2010-12-01 10:52:00,2011-11-23 12:33:00,357,16
13449.0,291.88,15.362105263157895,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,0,23
13450.0,2043.7199999999998,28.784788732394365,6,1982,2011-05-05 19:48:00,2011-11-13 11:54:00,191,26
13451.0,2976.15,6.718171557562077,5,2149,2011-01-09 15:35:00,2011-11-13 15:58:00,308,25
13452.0,590.0,295.0,2,2,2011-03-14 11:38:00,2011-03-25 14:19:00,11,258
13453.0,356.97999999999996,20.998823529411762,2,134,2011-02-23 09:44:00,2011-06-27 09:34:00,123,165
13455.0,1058.34,23.007391304347824,2,354,2010-12-08 13:11:00,2011-11-15 11:21:00,341,24
13456.0,1766.72,28.043174603174602,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00,189,17
13458.0,9646.57,25.252801047120418,14,5508,2010-12-15 12:05:00,2011-12-02 15:29:00,352,6
13460.0,183.44,10.790588235294118,2,286,2011-10-21 09:50:00,2011-11-10 17:17:00,20,28
13461.0,1445.0,53.51851851851852,3,1170,2011-06-29 10:23:00,2011-11-01 09:01:00,124,38
13462.0,151.5,16.833333333333332,1,62,2011-04-01 11:20:00,2011-04-01 11:20:00,0,252
13464.0,674.68,16.45560975609756,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,0,57
13466.0,307.9,18.11176470588235,1,259,2011-06-08 16:39:00,2011-06-08 16:39:00,0,183
13467.0,1083.71,10.946565656565657,2,584,2011-11-03 16:56:00,2011-11-29 10:01:00,25,10
13468.0,5704.97,18.89062913907285,37,2589,2010-12-01 15:08:00,2011-12-08 10:39:00,371,1
13470.0,165.0,16.5,2,100,2011-08-16 17:06:00,2011-09-01 14:57:00,15,98
13471.0,2531.58,9.736846153846153,4,1590,2011-10-23 13:10:00,2011-12-08 15:44:00,46,0
13473.0,422.64,20.125714285714285,2,266,2011-01-11 08:45:00,2011-10-10 11:20:00,272,60
13474.0,229.59,3.58734375,1,132,2011-04-17 13:53:00,2011-04-17 13:53:00,0,235
13475.0,1431.78,16.648604651162792,4,1012,2011-02-14 12:36:00,2011-06-01 13:52:00,107,190
13476.0,1238.47,21.352931034482758,2,417,2011-03-03 14:43:00,2011-06-14 12:00:00,102,178
13477.0,1454.58,18.41240506329114,6,1021,2011-02-21 12:29:00,2011-11-02 12:04:00,253,37
13479.0,300.95,20.063333333333333,2,134,2011-04-19 11:27:00,2011-05-23 10:45:00,33,200
13481.0,1804.56,16.55559633027523,5,1142,2011-03-28 09:07:00,2011-10-25 09:07:00,211,45
13482.0,184.64,16.785454545454545,1,116,2011-04-21 17:03:00,2011-04-21 17:03:00,0,231
13483.0,140.34,14.034,1,160,2011-10-05 11:53:00,2011-10-05 11:53:00,0,65
13484.0,313.8,39.225,1,44,2011-04-12 16:30:00,2011-04-12 16:30:00,0,240
13485.0,454.24,19.749565217391304,1,277,2011-04-20 13:58:00,2011-04-20 13:58:00,0,232
13486.0,1122.41,16.2668115942029,3,669,2011-07-07 17:19:00,2011-09-22 13:13:00,76,77
13487.0,575.4,16.923529411764704,3,265,2010-12-21 14:54:00,2011-10-13 12:07:00,295,57
13488.0,8968.31,21.25191943127962,13,4518,2010-12-07 13:01:00,2011-11-22 14:41:00,350,16
13489.0,449.52,32.10857142857143,4,560,2011-02-18 10:42:00,2011-08-26 13:16:00,189,104
13491.0,1215.82,14.137441860465115,10,903,2010-12-02 14:30:00,2011-10-19 08:32:00,320,51
13492.0,1269.84,25.3968,3,408,2011-05-09 10:06:00,2011-07-26 14:25:00,78,135
13493.0,618.63,77.32875,2,380,2011-02-25 16:42:00,2011-03-09 15:35:00,11,274
13494.0,316.26000000000005,17.570000000000004,1,162,2011-02-01 11:58:00,2011-02-01 11:58:00,0,311
13495.0,2044.8700000000001,42.60145833333333,5,829,2010-12-06 15:14:00,2011-12-02 11:21:00,360,7
13496.0,653.33,18.66657142857143,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,349,10
13497.0,348.05,18.318421052631578,2,163,2010-12-06 11:37:00,2011-03-02 09:04:00,85,282
13499.0,1159.11,27.59785714285714,5,1365,2011-03-15 08:52:00,2011-11-22 11:21:00,252,17
13500.0,1166.77,17.950307692307693,3,609,2011-08-09 12:20:00,2011-11-16 15:35:00,99,22
13501.0,1340.32,25.775384615384613,1,560,2011-02-24 18:59:00,2011-02-24 18:59:00,0,287
13502.0,292.0,16.22222222222222,3,264,2011-01-20 09:03:00,2011-11-23 10:39:00,307,16
13503.0,216.85,12.755882352941176,1,248,2011-09-29 13:23:00,2011-09-29 13:23:00,0,70
13504.0,295.93,13.451363636363636,1,178,2011-10-06 13:20:00,2011-10-06 13:20:00,0,63
13505.0,4393.63,20.435488372093022,4,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,159,72
13506.0,458.52,17.635384615384616,2,324,2010-12-05 12:15:00,2011-01-27 13:53:00,53,315
13507.0,2479.16,15.303456790123455,4,1597,2011-07-17 11:50:00,2011-12-06 13:13:00,142,2
13508.0,110.97,9.2475,1,24,2011-04-10 11:58:00,2011-04-10 11:58:00,0,243
13509.0,979.72,22.266363636363636,7,1106,2011-02-28 13:27:00,2011-12-01 10:10:00,275,8
13510.0,1791.56,15.578782608695652,4,1386,2011-06-09 09:32:00,2011-12-08 13:46:00,182,0
13512.0,251.21,16.747333333333334,1,143,2011-03-24 10:03:00,2011-03-24 10:03:00,0,260
13513.0,205.1,20.509999999999998,1,109,2011-08-05 11:50:00,2011-08-05 11:50:00,0,126
13514.0,152.20000000000002,38.050000000000004,1,40,2011-09-27 09:39:00,2011-09-27 09:39:00,0,73
13515.0,891.12,15.103728813559322,4,681,2011-04-06 10:33:00,2011-09-28 11:26:00,175,72
13516.0,1389.41,31.5775,3,985,2011-04-15 11:06:00,2011-11-18 13:15:00,217,20
13517.0,2128.42,15.09517730496454,3,1369,2011-06-13 08:44:00,2011-10-11 11:43:00,120,59
13518.0,659.4399999999999,17.353684210526314,1,392,2011-09-15 10:29:00,2011-09-15 10:29:00,0,85
13519.0,122.75,15.34375,1,23,2011-09-22 18:24:00,2011-09-22 18:24:00,0,77
13520.0,3624.35,38.97150537634408,6,1649,2010-12-03 10:36:00,2011-10-12 10:20:00,312,58
13521.0,1093.65,2.508371559633028,3,736,2011-11-29 15:09:00,2011-12-08 13:50:00,8,0
13522.0,125.80000000000001,25.160000000000004,1,44,2011-11-09 15:11:00,2011-11-09 15:11:00,0,29
13523.0,3964.88,23.051627906976744,5,1752,2010-12-08 14:22:00,2011-11-06 15:11:00,333,32
13524.0,680.1800000000001,25.191851851851855,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,179,40
13525.0,628.78,104.79666666666667,2,394,2011-04-05 15:36:00,2011-11-25 12:01:00,233,14
13527.0,2287.51,10.257892376681616,7,1692,2011-01-17 11:17:00,2011-11-06 12:04:00,293,33
13529.0,307.76,20.517333333333333,2,74,2011-05-19 11:50:00,2011-09-22 09:15:00,125,78
13531.0,483.8,21.990909090909092,2,174,2010-12-08 15:03:00,2011-05-18 16:56:00,161,204
13532.0,210.31,3.1865151515151515,1,129,2011-11-06 12:25:00,2011-11-06 12:25:00,0,33
13533.0,270.79,3.563026315789474,3,204,2011-03-17 12:47:00,2011-06-10 11:54:00,84,182
13534.0,5870.08,19.83135135135135,25,2961,2010-12-16 15:23:00,2011-12-07 14:52:00,355,1
13536.0,3448.29,19.264189944134078,7,2136,2011-09-25 13:30:00,2011-12-08 16:38:00,74,0
13538.0,1280.85,51.233999999999995,7,175,2011-01-28 10:40:00,2011-10-27 16:34:00,272,42
13539.0,631.34,17.063243243243242,3,320,2011-02-03 15:23:00,2011-09-15 10:18:00,223,85
13544.0,291.41,3.349540229885058,2,127,2011-04-13 12:09:00,2011-10-31 11:57:00,200,39
13546.0,626.99,6.397857142857143,3,359,2011-05-23 12:14:00,2011-11-27 14:50:00,188,11
13548.0,682.41,5.503306451612903,2,441,2011-04-10 11:35:00,2011-09-04 14:50:00,147,95
13549.0,918.2,18.00392156862745,7,458,2011-04-11 13:42:00,2011-11-14 09:20:00,216,25
13551.0,91.80000000000001,22.950000000000003,1,12,2011-01-24 14:46:00,2011-01-24 14:46:00,0,318
13552.0,3740.07,34.31256880733945,12,1417,2011-01-28 10:10:00,2011-10-04 15:19:00,249,65
13555.0,4149.28,30.50941176470588,4,2660,2011-05-22 11:06:00,2011-09-27 12:36:00,128,73
13557.0,584.06,17.178235294117645,2,546,2011-03-04 12:14:00,2011-11-11 15:24:00,252,27
13558.0,605.06,3.457485714285714,4,344,2011-10-02 13:01:00,2011-12-04 11:24:00,62,5
13560.0,174.37,5.283939393939394,1,64,2011-12-02 13:11:00,2011-12-02 13:11:00,0,6
13561.0,141.85999999999999,10.132857142857143,1,83,2011-05-08 12:39:00,2011-05-08 12:39:00,0,215
13562.0,1799.33,21.943048780487803,3,757,2011-04-08 12:42:00,2011-09-19 10:51:00,163,81
13563.0,777.53,15.867959183673468,2,209,2011-07-22 17:21:00,2011-09-16 14:45:00,55,83
13564.0,1749.02,21.07253012048193,3,661,2010-12-06 17:26:00,2011-07-18 14:33:00,223,143
13565.0,240.22,6.321578947368421,2,172,2011-01-09 14:28:00,2011-11-20 14:33:00,315,18
13566.0,874.71,4.969943181818182,2,575,2011-09-18 12:40:00,2011-10-30 11:59:00,41,40
13568.0,192.85,4.382954545454545,1,70,2011-06-19 14:42:00,2011-06-19 14:42:00,0,172
13569.0,373.75,4.397058823529412,2,164,2010-12-07 12:29:00,2011-11-22 13:07:00,350,16
13570.0,239.49,8.870000000000001,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00,0,242
13571.0,2092.32,6.1358357771261005,12,1759,2011-03-31 12:43:00,2011-11-27 10:47:00,240,12
13572.0,1384.25,41.946969696969695,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00,0,205
13573.0,294.4,11.323076923076922,2,303,2011-03-31 14:47:00,2011-10-20 14:33:00,202,49
13575.0,732.0699999999999,15.914565217391303,5,449,2011-06-16 14:24:00,2011-11-16 13:14:00,152,22
13576.0,6717.34,53.312222222222225,18,2646,2010-12-01 17:24:00,2011-11-29 15:34:00,362,9
13577.0,1687.6000000000001,20.33253012048193,4,791,2011-04-12 10:33:00,2011-11-14 15:19:00,216,24
13579.0,467.04,20.30608695652174,2,176,2010-12-05 16:10:00,2011-11-25 08:41:00,354,14
13581.0,118.0,11.8,1,30,2011-02-03 14:41:00,2011-02-03 14:41:00,0,308
