CustomerID,total_revenue,avg_order_value,invoice_count,total_quantity,first_purchase,last_purchase,tenure_days,recency_days,churn_flag,purchase_frequency,raw_clv,risk_adjusted_clv,effective_tenure_days
13363.0,992.5,16.541666666666668,2,710,2011-10-27 10:46:00,2011-11-22 12:40:00,26,17,0,0.07692307692307693,33.083333333333336,33.083333333333336,30
13364.0,134.95999999999998,13.496,1,71,2011-09-29 18:13:00,2011-09-29 18:13:00,0,70,0,1.0,0.0,0.0,30
13365.0,2225.37,17.385703125,2,1247,2011-05-06 12:00:00,2011-11-06 12:36:00,184,33,0,0.010869565217391304,34.77140625,34.77140625,184
13366.0,56.16,56.16,1,144,2011-10-20 13:37:00,2011-10-20 13:37:00,0,49,0,1.0,0.0,0.0,30
13368.0,623.4,21.49655172413793,2,327,2011-01-06 12:32:00,2011-03-28 09:59:00,80,256,1,0.025,42.99310344827586,0.0,80
13369.0,308.28000000000003,22.020000000000003,1,149,2010-12-09 11:30:00,2010-12-09 11:30:00,0,365,1,1.0,0.0,0.0,30
13370.0,754.87,19.355641025641027,1,343,2010-12-03 10:26:00,2010-12-03 10:26:00,0,371,1,1.0,0.0,0.0,30
13372.0,378.64,16.46260869565217,1,159,2011-09-11 12:46:00,2011-09-11 12:46:00,0,89,0,1.0,0.0,0.0,30
13373.0,3312.25,20.963607594936708,3,1651,2011-03-08 14:35:00,2011-10-10 10:51:00,215,60,0,0.013953488372093023,62.890822784810126,62.890822784810126,215
13375.0,778.65,21.044594594594592,1,442,2011-09-12 10:19:00,2011-09-12 10:19:00,0,88,0,1.0,0.0,0.0,30
13376.0,1019.76,19.240754716981133,3,493,2011-04-19 13:03:00,2011-09-01 16:16:00,135,98,0,0.022222222222222223,57.7222641509434,57.7222641509434,135
13379.0,572.56,5.902680412371134,3,601,2011-07-26 12:26:00,2011-11-13 13:45:00,110,25,0,0.02727272727272727,17.7080412371134,17.7080412371134,110
13381.0,3639.31,21.15877906976744,6,2029,2011-02-14 10:10:00,2011-11-08 11:58:00,267,31,0,0.02247191011235955,126.95267441860464,126.95267441860464,267
13382.0,222.99,14.866,1,131,2011-03-04 10:03:00,2011-03-04 10:03:00,0,280,1,1.0,0.0,0.0,30
13384.0,4151.93,27.315328947368425,7,2422,2011-06-14 12:47:00,2011-11-09 11:04:00,147,30,0,0.047619047619047616,191.20730263157895,191.20730263157895,147
13385.0,534.57,15.273428571428571,1,281,2011-01-14 09:52:00,2011-01-14 09:52:00,0,329,1,1.0,0.0,0.0,30
13388.0,677.1,19.345714285714287,2,282,2011-07-31 12:52:00,2011-07-31 12:52:00,0,130,0,2.0,0.0,0.0,30
13389.0,797.96,15.646274509803922,3,429,2011-04-21 12:12:00,2011-11-28 14:01:00,221,10,0,0.013574660633484163,46.93882352941176,46.93882352941176,221
13390.0,544.08,41.8523076923077,1,224,2011-09-26 08:38:00,2011-09-26 08:38:00,0,74,0,1.0,0.0,0.0,30
13391.0,59.8,59.8,1,4,2011-05-20 10:50:00,2011-05-20 10:50:00,0,203,1,1.0,0.0,0.0,30
13394.0,2520.02,16.258193548387098,8,2392,2011-02-03 10:39:00,2011-12-08 11:36:00,308,1,0,0.025974025974025976,130.0655483870968,130.0655483870968,308
13395.0,307.72,14.653333333333334,1,336,2011-06-07 15:04:00,2011-06-07 15:04:00,0,184,1,1.0,0.0,0.0,30
13396.0,1360.99,31.65093023255814,2,600,2011-01-24 13:37:00,2011-11-10 16:59:00,290,28,0,0.006896551724137931,63.30186046511628,63.30186046511628,290
13397.0,1544.13,40.635000000000005,5,430,2011-01-04 13:50:00,2011-09-28 10:56:00,266,72,0,0.018796992481203006,203.175,203.175,266
13398.0,457.34,17.59,1,281,2011-05-31 13:17:00,2011-05-31 13:17:00,0,191,1,1.0,0.0,0.0,30
13402.0,621.23,15.92897435897436,2,479,2010-12-02 17:12:00,2011-08-04 15:51:00,244,126,0,0.00819672131147541,31.85794871794872,31.85794871794872,244
13403.0,75.0,25.0,1,44,2011-11-22 08:28:00,2011-11-22 08:28:00,0,17,0,1.0,0.0,0.0,30
13404.0,252.49,22.953636363636363,2,111,2011-05-11 11:57:00,2011-12-08 15:37:00,211,0,0,0.009478672985781991,45.90727272727273,45.90727272727273,211
13405.0,572.451,21.201888888888888,3,165,2011-01-26 09:27:00,2011-09-26 17:01:00,243,73,0,0.012345679012345678,63.60566666666666,63.60566666666666,243
13408.0,28117.04,58.82225941422595,62,16232,2010-12-01 10:39:00,2011-12-08 09:05:00,371,1,0,0.16711590296495957,3646.9800836820086,3646.9800836820086,371
13410.0,1003.06,35.82357142857143,5,518,2011-02-21 14:38:00,2011-11-15 15:33:00,267,23,0,0.018726591760299626,179.11785714285713,179.11785714285713,267
13411.0,213.55,11.863888888888887,1,72,2011-08-24 13:57:00,2011-08-24 13:57:00,0,106,0,1.0,0.0,0.0,30
13414.0,1390.5,57.9375,3,1574,2011-02-16 12:13:00,2011-07-29 11:45:00,162,133,0,0.018518518518518517,173.81249999999997,173.81249999999997,162
13416.0,712.5,37.5,2,142,2011-09-19 14:43:00,2011-10-27 08:56:00,37,43,0,0.05405405405405406,75.0,75.0,37
13417.0,640.83,22.886785714285715,2,162,2011-05-18 16:26:00,2011-12-05 08:49:00,200,4,0,0.01,45.77357142857143,45.77357142857143,200
13418.0,6127.43,20.156019736842108,18,3918,2010-12-02 10:45:00,2011-11-28 10:23:00,360,11,0,0.05,362.8083552631579,362.8083552631579,360
13419.0,221.06,13.81625,1,275,2011-10-07 12:49:00,2011-10-07 12:49:00,0,63,0,1.0,0.0,0.0,30
13420.0,159.85,19.98125,2,101,2011-06-22 11:35:00,2011-07-13 08:48:00,20,149,0,0.1,39.9625,39.9625,30
13421.0,1851.08,17.798846153846153,2,1181,2011-02-22 15:46:00,2011-10-30 14:21:00,249,39,0,0.008032128514056224,35.5976923076923,35.5976923076923,249
13422.0,2626.3,20.67952755905512,1,1326,2011-10-06 13:42:00,2011-10-06 13:42:00,0,63,0,1.0,0.0,0.0,30
13425.0,1624.21,20.823205128205128,3,1123,2011-02-18 08:34:00,2011-08-23 17:13:00,186,107,0,0.016129032258064516,62.46961538461538,62.46961538461538,186
13426.0,3641.32,23.193121019108283,10,2245,2010-12-15 12:43:00,2011-12-09 08:59:00,358,0,0,0.027932960893854747,231.9312101910828,231.9312101910828,358
13427.0,582.6,20.089655172413792,3,545,2011-05-08 15:58:00,2011-11-20 13:02:00,195,18,0,0.015384615384615385,60.268965517241384,60.268965517241384,195
13428.0,218.47,2.952297297297297,1,156,2011-11-29 14:20:00,2011-11-29 14:20:00,0,9,0,1.0,0.0,0.0,30
13429.0,1006.8,15.02686567164179,4,1390,2011-09-25 15:59:00,2011-11-29 09:10:00,64,10,0,0.0625,60.10746268656716,60.10746268656716,64
13430.0,679.45,13.866326530612248,2,751,2011-09-14 14:26:00,2011-11-21 08:19:00,67,18,0,0.029850746268656716,27.732653061224497,27.732653061224497,67
13431.0,1269.1,27.589130434782607,2,672,2011-09-12 11:25:00,2011-10-03 13:49:00,21,66,0,0.09523809523809523,55.178260869565214,55.178260869565214,30
13434.0,534.24,53.424,2,300,2011-09-04 10:35:00,2011-09-26 14:30:00,22,73,0,0.09090909090909091,106.84800000000001,106.84800000000001,30
13435.0,3809.89,37.72168316831684,7,2129,2011-06-03 17:07:00,2011-12-04 14:45:00,183,4,0,0.03825136612021858,264.0517821782178,264.0517821782178,183
13436.0,196.89,16.4075,1,76,2011-12-08 10:33:00,2011-12-08 10:33:00,0,1,0,1.0,0.0,0.0,30
13437.0,3408.06,20.40754491017964,7,1283,2011-06-02 14:30:00,2011-11-25 14:00:00,175,13,0,0.04,142.8528143712575,142.8528143712575,175
13439.0,283.71,5.253888888888889,1,242,2011-03-29 14:20:00,2011-03-29 14:20:00,0,254,1,1.0,0.0,0.0,30
13441.0,296.64,22.818461538461538,1,204,2011-09-09 09:38:00,2011-09-09 09:38:00,0,91,0,1.0,0.0,0.0,30
13447.0,1129.14,19.13796610169492,3,584,2011-11-04 10:10:00,2011-11-16 13:38:00,12,22,0,0.25,57.413898305084764,57.413898305084764,30
13448.0,3539.37,18.150615384615385,6,1660,2010-12-01 10:52:00,2011-11-23 12:33:00,357,16,0,0.01680672268907563,108.9036923076923,108.9036923076923,357
13449.0,291.88,15.362105263157895,1,222,2011-11-16 08:28:00,2011-11-16 08:28:00,0,23,0,1.0,0.0,0.0,30
13450.0,2043.72,28.784788732394365,6,1982,2011-05-05 19:48:00,2011-11-13 11:54:00,191,26,0,0.031413612565445025,172.70873239436617,172.70873239436617,191
13451.0,2976.15,6.718171557562077,5,2149,2011-01-09 15:35:00,2011-11-13 15:58:00,308,25,0,0.016233766233766232,33.590857787810386,33.590857787810386,308
13452.0,590.0,295.0,2,2,2011-03-14 11:38:00,2011-03-25 14:19:00,11,258,1,0.18181818181818182,590.0,0.0,30
13453.0,356.98,20.99882352941176,2,134,2011-02-23 09:44:00,2011-06-27 09:34:00,123,165,0,0.016260162601626018,41.997647058823524,41.997647058823524,123
13455.0,1058.34,23.007391304347824,2,354,2010-12-08 13:11:00,2011-11-15 11:21:00,341,24,0,0.005865102639296188,46.01478260869565,46.01478260869565,341
13456.0,1766.72,28.0431746031746,6,765,2011-05-16 15:34:00,2011-11-22 09:18:00,189,17,0,0.031746031746031744,168.25904761904758,168.25904761904758,189
13458.0,9646.57,25.252801047120418,14,5508,2010-12-15 12:05:00,2011-12-02 15:29:00,352,6,0,0.03977272727272727,353.53921465968585,353.53921465968585,352
13460.0,183.44,10.790588235294118,2,286,2011-10-21 09:50:00,2011-11-10 17:17:00,20,28,0,0.1,21.581176470588236,21.581176470588236,30
13461.0,1445.0,53.51851851851852,3,1170,2011-06-29 10:23:00,2011-11-01 09:01:00,124,38,0,0.024193548387096774,160.55555555555557,160.55555555555557,124
13462.0,151.5,16.833333333333332,1,62,2011-04-01 11:20:00,2011-04-01 11:20:00,0,252,1,1.0,0.0,0.0,30
13464.0,674.68,16.45560975609756,1,403,2011-10-12 15:01:00,2011-10-12 15:01:00,0,57,0,1.0,0.0,0.0,30
13466.0,307.9,18.11176470588235,1,259,2011-06-08 16:39:00,2011-06-08 16:39:00,0,183,1,1.0,0.0,0.0,30
13467.0,1083.71,10.946565656565657,2,584,2011-11-03 16:56:00,2011-11-29 10:01:00,25,10,0,0.08,21.893131313131313,21.893131313131313,30
13468.0,5704.97,18.89062913907285,37,2589,2010-12-01 15:08:00,2011-12-08 10:39:00,371,1,0,0.09973045822102426,698.9532781456955,698.9532781456955,371
13470.0,165.0,16.5,2,100,2011-08-16 17:06:00,2011-09-01 14:57:00,15,98,0,0.13333333333333333,33.0,33.0,30
13471.0,2531.58,9.736846153846152,4,1590,2011-10-23 13:10:00,2011-12-08 15:44:00,46,0,0,0.08695652173913043,38.94738461538461,38.94738461538461,46
13473.0,422.64,20.125714285714285,2,266,2011-01-11 08:45:00,2011-10-10 11:20:00,272,60,0,0.007352941176470588,40.25142857142857,40.25142857142857,272
13474.0,229.59,3.58734375,1,132,2011-04-17 13:53:00,2011-04-17 13:53:00,0,235,1,1.0,0.0,0.0,30
13475.0,1431.78,16.648604651162792,4,1012,2011-02-14 12:36:00,2011-06-01 13:52:00,107,190,1,0.037383177570093455,66.59441860465117,0.0,107
13476.0,1238.47,21.35293103448276,2,417,2011-03-03 14:43:00,2011-06-14 12:00:00,102,178,0,0.0196078431372549,42.70586206896552,42.70586206896552,102
13477.0,1454.58,18.41240506329114,6,1021,2011-02-21 12:29:00,2011-11-02 12:04:00,253,37,0,0.023715415019762844,110.47443037974683,110.47443037974683,253
13479.0,300.95,20.063333333333333,2,134,2011-04-19 11:27:00,2011-05-23 10:45:00,33,200,1,0.06060606060606061,40.126666666666665,0.0,33
13481.0,1804.56,16.55559633027523,5,1142,2011-03-28 09:07:00,2011-10-25 09:07:00,211,45,0,0.023696682464454975,82.77798165137614,82.77798165137614,211
13482.0,184.64,16.785454545454545,1,116,2011-04-21 17:03:00,2011-04-21 17:03:00,0,231,1,1.0,0.0,0.0,30
13483.0,140.34,14.034,1,160,2011-10-05 11:53:00,2011-10-05 11:53:00,0,65,0,1.0,0.0,0.0,30
13484.0,313.8,39.225,1,44,2011-04-12 16:30:00,2011-04-12 16:30:00,0,240,1,1.0,0.0,0.0,30
13485.0,454.24,19.749565217391304,1,277,2011-04-20 13:58:00,2011-04-20 13:58:00,0,232,1,1.0,0.0,0.0,30
13486.0,1122.41,16.2668115942029,3,669,2011-07-07 17:19:00,2011-09-22 13:13:00,76,77,0,0.039473684210526314,48.80043478260869,48.80043478260869,76
13487.0,575.4,16.923529411764704,3,265,2010-12-21 14:54:00,2011-10-13 12:07:00,295,57,0,0.010169491525423728,50.77058823529411,50.77058823529411,295
13488.0,8968.31,21.25191943127962,13,4518,2010-12-07 13:01:00,2011-11-22 14:41:00,350,16,0,0.037142857142857144,276.27495260663505,276.27495260663505,350
13489.0,449.52,32.10857142857143,4,560,2011-02-18 10:42:00,2011-08-26 13:16:00,189,104,0,0.021164021164021163,128.43428571428572,128.43428571428572,189
13491.0,1215.82,14.137441860465117,10,903,2010-12-02 14:30:00,2011-10-19 08:32:00,320,51,0,0.03125,141.37441860465117,141.37441860465117,320
13492.0,1269.84,25.3968,3,408,2011-05-09 10:06:00,2011-07-26 14:25:00,78,135,0,0.038461538461538464,76.1904,76.1904,78
13493.0,618.63,77.32875,2,380,2011-02-25 16:42:00,2011-03-09 15:35:00,11,274,1,0.18181818181818182,154.6575,0.0,30
13494.0,316.26000000000005,17.570000000000004,1,162,2011-02-01 11:58:00,2011-02-01 11:58:00,0,311,1,1.0,0.0,0.0,30
13495.0,2044.87,42.60145833333333,5,829,2010-12-06 15:14:00,2011-12-02 11:21:00,360,7,0,0.013888888888888888,213.00729166666667,213.00729166666667,360
13496.0,653.33,18.66657142857143,2,341,2010-12-15 10:17:00,2011-11-29 10:58:00,349,10,0,0.0057306590257879654,37.33314285714286,37.33314285714286,349
13497.0,348.05,18.31842105263157,2,163,2010-12-06 11:37:00,2011-03-02 09:04:00,85,282,1,0.023529411764705882,36.63684210526314,0.0,85
13499.0,1159.11,27.59785714285714,5,1365,2011-03-15 08:52:00,2011-11-22 11:21:00,252,17,0,0.01984126984126984,137.9892857142857,137.9892857142857,252
13500.0,1166.77,17.950307692307693,3,609,2011-08-09 12:20:00,2011-11-16 15:35:00,99,22,0,0.030303030303030304,53.85092307692308,53.85092307692308,99
13501.0,1340.32,25.775384615384613,1,560,2011-02-24 18:59:00,2011-02-24 18:59:00,0,287,1,1.0,0.0,0.0,30
13502.0,292.0,16.22222222222222,3,264,2011-01-20 09:03:00,2011-11-23 10:39:00,307,16,0,0.009771986970684038,48.666666666666664,48.666666666666664,307
13503.0,216.85,12.755882352941176,1,248,2011-09-29 13:23:00,2011-09-29 13:23:00,0,70,0,1.0,0.0,0.0,30
13504.0,295.93,13.451363636363636,1,178,2011-10-06 13:20:00,2011-10-06 13:20:00,0,63,0,1.0,0.0,0.0,30
13505.0,4393.63,20.435488372093022,4,2486,2011-04-21 12:07:00,2011-09-28 11:56:00,159,72,0,0.025157232704402517,81.7419534883721,81.7419534883721,159
13506.0,458.52,17.635384615384616,2,324,2010-12-05 12:15:00,2011-01-27 13:53:00,53,315,1,0.03773584905660377,35.27076923076923,0.0,53
13507.0,2479.16,15.303456790123455,4,1597,2011-07-17 11:50:00,2011-12-06 13:13:00,142,2,0,0.028169014084507043,61.21382716049382,61.21382716049382,142
13508.0,110.97,9.2475,1,24,2011-04-10 11:58:00,2011-04-10 11:58:00,0,243,1,1.0,0.0,0.0,30
13509.0,979.72,22.26636363636364,7,1106,2011-02-28 13:27:00,2011-12-01 10:10:00,275,8,0,0.025454545454545455,155.8645454545455,155.8645454545455,275
13510.0,1791.56,15.578782608695652,4,1386,2011-06-09 09:32:00,2011-12-08 13:46:00,182,0,0,0.02197802197802198,62.31513043478261,62.31513043478261,182
13512.0,251.21,16.747333333333334,1,143,2011-03-24 10:03:00,2011-03-24 10:03:00,0,260,1,1.0,0.0,0.0,30
13513.0,205.1,20.51,1,109,2011-08-05 11:50:00,2011-08-05 11:50:00,0,126,0,1.0,0.0,0.0,30
13514.0,152.20000000000002,38.05,1,40,2011-09-27 09:39:00,2011-09-27 09:39:00,0,73,0,1.0,0.0,0.0,30
13515.0,891.12,15.103728813559322,4,681,2011-04-06 10:33:00,2011-09-28 11:26:00,175,72,0,0.022857142857142857,60.414915254237286,60.414915254237286,175
13516.0,1389.41,31.5775,3,985,2011-04-15 11:06:00,2011-11-18 13:15:00,217,20,0,0.013824884792626729,94.73250000000002,94.73250000000002,217
13517.0,2128.42,15.09517730496454,3,1369,2011-06-13 08:44:00,2011-10-11 11:43:00,120,59,0,0.025,45.285531914893625,45.285531914893625,120
13518.0,659.4399999999999,17.353684210526314,1,392,2011-09-15 10:29:00,2011-09-15 10:29:00,0,85,0,1.0,0.0,0.0,30
13519.0,122.75,15.34375,1,23,2011-09-22 18:24:00,2011-09-22 18:24:00,0,77,0,1.0,0.0,0.0,30
13520.0,3624.35,38.97150537634408,6,1649,2010-12-03 10:36:00,2011-10-12 10:20:00,312,58,0,0.019230769230769232,233.8290322580645,233.8290322580645,312
13521.0,1093.65,2.508371559633028,3,736,2011-11-29 15:09:00,2011-12-08 13:50:00,8,0,0,0.375,7.525114678899083,7.525114678899083,30
13522.0,125.8,25.160000000000004,1,44,2011-11-09 15:11:00,2011-11-09 15:11:00,0,29,0,1.0,0.0,0.0,30
13523.0,3964.88,23.051627906976744,5,1752,2010-12-08 14:22:00,2011-11-06 15:11:00,333,32,0,0.015015015015015015,115.25813953488372,115.25813953488372,333
13524.0,680.1800000000001,25.19185185185185,5,324,2011-05-04 12:26:00,2011-10-30 12:34:00,179,40,0,0.027932960893854747,125.95925925925926,125.95925925925926,179
13525.0,628.78,104.79666666666668,2,394,2011-04-05 15:36:00,2011-11-25 12:01:00,233,14,0,0.008583690987124463,209.59333333333336,209.59333333333336,233
13527.0,2287.51,10.257892376681616,7,1692,2011-01-17 11:17:00,2011-11-06 12:04:00,293,33,0,0.023890784982935155,71.80524663677132,71.80524663677132,293
13529.0,307.76,20.517333333333333,2,74,2011-05-19 11:50:00,2011-09-22 09:15:00,125,78,0,0.016,41.03466666666667,41.03466666666667,125
13531.0,483.8,21.99090909090909,2,174,2010-12-08 15:03:00,2011-05-18 16:56:00,161,204,1,0.012422360248447204,43.98181818181818,0.0,161
13532.0,210.31,3.1865151515151515,1,129,2011-11-06 12:25:00,2011-11-06 12:25:00,0,33,0,1.0,0.0,0.0,30
13533.0,270.79,3.563026315789474,3,204,2011-03-17 12:47:00,2011-06-10 11:54:00,84,182,1,0.03571428571428571,10.689078947368422,0.0,84
13534.0,5870.08,19.83135135135135,25,2961,2010-12-16 15:23:00,2011-12-07 14:52:00,355,1,0,0.07042253521126761,495.7837837837838,495.7837837837838,355
13536.0,3448.29,19.26418994413408,7,2136,2011-09-25 13:30:00,2011-12-08 16:38:00,74,0,0,0.0945945945945946,134.84932960893858,134.84932960893858,74
13538.0,1280.85,51.234,7,175,2011-01-28 10:40:00,2011-10-27 16:34:00,272,42,0,0.025735294117647058,358.638,358.638,272
13539.0,631.34,17.063243243243242,3,320,2011-02-03 15:23:00,2011-09-15 10:18:00,223,85,0,0.013452914798206279,51.18972972972973,51.18972972972973,223
13544.0,291.41,3.349540229885058,2,127,2011-04-13 12:09:00,2011-10-31 11:57:00,200,39,0,0.01,6.699080459770116,6.699080459770116,200
13546.0,626.99,6.397857142857143,3,359,2011-05-23 12:14:00,2011-11-27 14:50:00,188,11,0,0.015957446808510637,19.193571428571428,19.193571428571428,188
13548.0,682.41,5.503306451612903,2,441,2011-04-10 11:35:00,2011-09-04 14:50:00,147,95,0,0.013605442176870748,11.006612903225804,11.006612903225804,147
13549.0,918.2,18.00392156862745,7,458,2011-04-11 13:42:00,2011-11-14 09:20:00,216,25,0,0.032407407407407406,126.02745098039215,126.02745098039215,216
13551.0,91.8,22.950000000000003,1,12,2011-01-24 14:46:00,2011-01-24 14:46:00,0,318,1,1.0,0.0,0.0,30
13552.0,3740.07,34.31256880733945,12,1417,2011-01-28 10:10:00,2011-10-04 15:19:00,249,65,0,0.04819277108433735,411.75082568807346,411.75082568807346,249
13555.0,4149.28,30.50941176470588,4,2660,2011-05-22 11:06:00,2011-09-27 12:36:00,128,73,0,0.03125,122.03764705882352,122.03764705882352,128
13557.0,584.06,17.178235294117645,2,546,2011-03-04 12:14:00,2011-11-11 15:24:00,252,27,0,0.007936507936507936,34.35647058823529,34.35647058823529,252
13558.0,605.06,3.457485714285714,4,344,2011-10-02 13:01:00,2011-12-04 11:24:00,62,5,0,0.06451612903225806,13.829942857142854,13.829942857142854,62
13560.0,174.37,5.283939393939394,1,64,2011-12-02 13:11:00,2011-12-02 13:11:00,0,6,0,1.0,0.0,0.0,30
13561.0,141.86,10.132857142857144,1,83,2011-05-08 12:39:00,2011-05-08 12:39:00,0,215,1,1.0,0.0,0.0,30
13562.0,1799.33,21.943048780487803,3,757,2011-04-08 12:42:00,2011-09-19 10:51:00,163,81,0,0.018404907975460124,65.82914634146341,65.82914634146341,163
13563.0,777.53,15.867959183673468,2,209,2011-07-22 17:21:00,2011-09-16 14:45:00,55,83,0,0.03636363636363636,31.735918367346937,31.735918367346937,55
13564.0,1749.02,21.07253012048193,3,661,2010-12-06 17:26:00,2011-07-18 14:33:00,223,143,0,0.013452914798206279,63.21759036144579,63.21759036144579,223
13565.0,240.22,6.321578947368421,2,172,2011-01-09 14:28:00,2011-11-20 14:33:00,315,18,0,0.006349206349206349,12.643157894736843,12.643157894736843,315
13566.0,874.71,4.969943181818182,2,575,2011-09-18 12:40:00,2011-10-30 11:59:00,41,40,0,0.04878048780487805,9.939886363636363,9.939886363636363,41
13568.0,192.85,4.382954545454545,1,70,2011-06-19 14:42:00,2011-06-19 14:42:00,0,172,0,1.0,0.0,0.0,30
13569.0,373.75,4.397058823529412,2,164,2010-12-07 12:29:00,2011-11-22 13:07:00,350,16,0,0.005714285714285714,8.794117647058824,8.794117647058824,350
13570.0,239.49,8.870000000000001,1,161,2011-04-10 13:36:00,2011-04-10 13:36:00,0,242,1,1.0,0.0,0.0,30
13571.0,2092.32,6.1358357771261005,12,1759,2011-03-31 12:43:00,2011-11-27 10:47:00,240,12,0,0.05,73.6300293255132,73.6300293255132,240
13572.0,1384.25,41.946969696969695,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00,0,205,1,1.0,0.0,0.0,30
13573.0,294.4,11.323076923076922,2,303,2011-03-31 14:47:00,2011-10-20 14:33:00,202,49,0,0.009900990099009901,22.646153846153844,22.646153846153844,202
13575.0,732.0699999999999,15.914565217391305,5,449,2011-06-16 14:24:00,2011-11-16 13:14:00,152,22,0,0.03289473684210526,79.57282608695652,79.57282608695652,152
13576.0,6717.34,53.31222222222223,18,2646,2010-12-01 17:24:00,2011-11-29 15:34:00,362,9,0,0.049723756906077346,959.6200000000001,959.6200000000001,362
13577.0,1687.6,20.33253012048193,4,791,2011-04-12 10:33:00,2011-11-14 15:19:00,216,24,0,0.018518518518518517,81.33012048192772,81.33012048192772,216
13579.0,467.04,20.30608695652174,2,176,2010-12-05 16:10:00,2011-11-25 08:41:00,354,14,0,0.005649717514124294,40.61217391304348,40.61217391304348,354
13581.0,118.0,11.8,1,30,2011-02-03 14:41:00,2011-02-03 14:41:00,0,308,1,1.0,0.0,0.0,30
13583.0,781.03,14.73641509433962,1,725,2011-07-07 10:40:00,2011-07-07 10:40:00,0,155,0,1.0,0.0,0.0,30
13584.0,142.4,5.933333333333334,1,37,2011-02-06 12:49:00,2011-02-06 12:49:00,0,306,1,1.0,0.0,0.0,30
13587.0,712.4,89.05,1,180,2011-10-07 12:31:00,2011-10-07 12:31:00,0,63,0,1.0,0.0,0.0,30
13588.0,2478.95,14.246839080459768,9,2606,2011-03-29 15:53:00,2011-11-24 10:42:00,239,15,0,0.03765690376569038,128.22155172413792,128.22155172413792,239
13589.0,379.65,18.07857142857143,2,114,2011-06-13 12:44:00,2011-11-25 12:10:00,164,14,0,0.012195121951219513,36.15714285714286,36.15714285714286,164
13590.0,1981.92,22.780689655172413,6,1848,2011-02-09 13:25:00,2011-11-28 12:54:00,291,10,0,0.020618556701030927,136.68413793103446,136.68413793103446,291
13591.0,1117.13,19.26086206896552,3,485,2011-03-18 12:18:00,2011-10-06 12:26:00,202,64,0,0.01485148514851485,57.78258620689655,57.78258620689655,202
13592.0,247.96,15.4975,4,84,2011-03-20 14:01:00,2011-11-04 09:49:00,228,35,0,0.017543859649122806,61.989999999999995,61.989999999999995,228
13593.0,2037.08,15.9146875,5,731,2011-01-07 16:32:00,2011-08-23 13:35:00,227,107,0,0.022026431718061675,79.57343750000001,79.57343750000001,227
13594.0,396.97,15.268076923076924,1,359,2011-10-18 10:19:00,2011-10-18 10:19:00,0,52,0,1.0,0.0,0.0,30
13596.0,697.04,4.199036144578313,2,406,2011-11-27 11:57:00,2011-12-04 12:01:00,7,5,0,0.2857142857142857,8.398072289156627,8.398072289156627,30
13598.0,180.17,4.504250000000001,1,58,2011-10-23 14:28:00,2011-10-23 14:28:00,0,46,0,1.0,0.0,0.0,30
13599.0,5153.67,20.86506072874494,21,3294,2010-12-08 10:11:00,2011-12-08 16:10:00,365,0,0,0.057534246575342465,438.1662753036437,438.1662753036437,365
13600.0,219.52,11.553684210526315,1,324,2011-01-31 15:27:00,2011-01-31 15:27:00,0,311,1,1.0,0.0,0.0,30
13601.0,693.32,7.003232323232324,2,548,2011-05-12 16:52:00,2011-10-25 17:31:00,166,44,0,0.012048192771084338,14.006464646464648,14.006464646464648,166
13602.0,428.89,18.647391304347824,1,267,2011-10-06 11:47:00,2011-10-06 11:47:00,0,64,0,1.0,0.0,0.0,30
13603.0,164.34,6.086666666666667,1,164,2011-11-13 15:57:00,2011-11-13 15:57:00,0,25,0,1.0,0.0,0.0,30
13606.0,280.54,6.524186046511627,3,279,2011-02-01 11:42:00,2011-11-10 17:46:00,282,28,0,0.010638297872340425,19.572558139534877,19.572558139534877,282
13607.0,678.01,6.918469387755102,1,290,2011-10-30 16:17:00,2011-10-30 16:17:00,0,39,0,1.0,0.0,0.0,30
13610.0,1131.88,5.008318584070797,7,516,2011-02-27 14:44:00,2011-11-27 15:38:00,273,11,0,0.02564102564102564,35.05823008849558,35.05823008849558,273
13611.0,1171.8,15.835135135135134,3,766,2010-12-15 10:31:00,2011-09-11 14:51:00,270,88,0,0.011111111111111112,47.505405405405405,47.505405405405405,270
13614.0,1610.46,8.01223880597015,4,570,2011-01-13 12:37:00,2011-11-15 14:47:00,306,23,0,0.013071895424836602,32.0489552238806,32.0489552238806,306
13615.0,417.69,18.160434782608696,1,189,2011-01-25 08:21:00,2011-01-25 08:21:00,0,318,1,1.0,0.0,0.0,30
13617.0,544.18,12.367727272727272,3,300,2011-06-12 12:55:00,2011-10-30 13:50:00,140,39,0,0.02142857142857143,37.10318181818182,37.10318181818182,140
13618.0,177.34,13.64153846153846,1,246,2011-06-19 11:09:00,2011-06-19 11:09:00,0,173,0,1.0,0.0,0.0,30
13621.0,213.85,11.255263157894737,1,343,2011-08-15 08:26:00,2011-08-15 08:26:00,0,116,0,1.0,0.0,0.0,30
13623.0,747.78,9.231851851851852,5,294,2011-02-15 13:08:00,2011-11-09 12:00:00,266,30,0,0.018796992481203006,46.15925925925926,46.15925925925926,266
13626.0,257.23,13.53842105263158,1,209,2011-04-01 10:05:00,2011-04-01 10:05:00,0,252,1,1.0,0.0,0.0,30
13627.0,1638.47,17.80945652173913,5,1269,2010-12-17 09:52:00,2011-10-11 14:20:00,298,58,0,0.016778523489932886,89.04728260869565,89.04728260869565,298
