CustomerID,churn_flag,avg_order_value,invoice_count,total_quantity,tenure_days
13245.0,0,26.90625,1,125,0
13246.0,0,14.094326241134752,6,1602,312
13247.0,0,20.0448,4,328,64
13248.0,0,17.91076923076923,2,305,64
13249.0,0,30.93086956521739,3,546,168
13253.0,0,28.622222222222224,2,1572,182
13255.0,0,30.73153846153846,2,177,364
13258.0,0,18.383684210526315,3,287,193
13259.0,0,3.36,1,132,0
13260.0,0,69.7025,1,142,0
13261.0,1,104.9,2,210,17
13262.0,1,18.208181818181817,1,125,0
13263.0,0,4.444883720930233,35,4780,323
13265.0,0,23.1610989010989,5,1752,220
13266.0,0,20.504064171122995,12,4428,245
13267.0,0,21.428862559241704,19,1969,364
13268.0,0,7.306113636363636,11,3658,249
13269.0,0,16.91844936708861,15,3514,368
13270.0,1,590.0,1,200,0
13271.0,0,2.264375,1,253,0
13272.0,0,18.43733333333333,2,96,58
13273.0,0,8.68625,1,153,0
13276.0,0,19.69766666666667,2,161,36
13277.0,0,32.3,4,176,117
13278.0,0,11.798478260869564,1,537,0
13279.0,0,15.305555555555555,1,73,0
13280.0,0,9.586588235294116,3,522,214
13282.0,0,30.59837837837838,3,307,202
13283.0,0,13.38,2,90,125
13284.0,1,15.476153846153846,1,91,0
13285.0,0,14.487272727272726,4,2051,266
13291.0,0,8.597857142857142,1,233,0
13292.0,0,18.67548387096774,2,347,245
13294.0,1,16.18037037037037,2,453,59
13295.0,1,20.12,1,82,0
13296.0,0,17.48,1,78,0
13297.0,0,35.421186440677964,4,963,59
13298.0,0,180.0,1,96,0
13299.0,1,28.5,1,30,0
13300.0,0,18.5945,1,203,0
13301.0,0,7.630740740740741,4,345,188
13302.0,0,63.75,1,5,0
13304.0,1,14.305714285714286,1,238,0
13305.0,0,24.701975308641973,10,1232,368
13307.0,0,15.0,1,4,0
13308.0,0,25.6575925925926,3,843,180
13309.0,0,13.614859813084111,5,1544,301
13310.0,0,15.722638888888888,3,587,296
13311.0,0,23.02192307692308,2,305,145
13313.0,0,19.94,5,851,317
13314.0,0,12.51516129032258,3,560,72
13316.0,0,68.70954022988506,4,6948,217
13317.0,0,18.336129032258064,6,1035,292
13318.0,0,32.038,3,304,36
13319.0,0,22.784768907563027,26,4724,360
13320.0,0,14.610377358490569,4,1096,135
13321.0,0,51.57818181818182,2,372,14
13322.0,0,7.9792,1,117,0
13323.0,0,37.516666666666666,5,175,81
13324.0,0,94.95933333333332,10,5205,324
13325.0,0,56.275,1,240,0
13327.0,0,33.59046296296296,8,1600,326
13328.0,1,76.96941176470588,1,680,0
13329.0,0,46.41176470588236,2,463,335
13330.0,0,21.52698113207548,3,751,223
13332.0,0,16.70952380952381,1,179,0
13334.0,0,13.197089552238806,3,1774,223
13336.0,0,15.590588235294115,1,559,0
13338.0,0,25.632631578947368,1,256,0
13339.0,1,15.928148148148148,1,326,0
13340.0,0,80.12298507462687,7,5770,231
13341.0,1,18.472619047619048,1,301,0
13343.0,0,18.60157894736842,1,135,0
13344.0,0,21.37579831932773,3,971,209
13345.0,1,19.475,1,141,0
13347.0,0,42.67,1,205,0
13348.0,0,16.697142857142858,1,136,0
13349.0,0,15.4575,1,225,0
13350.0,0,24.478,2,287,63
13351.0,0,23.37125,1,117,0
13352.0,0,16.5825,1,321,0
13354.0,0,14.579019607843136,1,604,0
13355.0,0,21.084375,1,314,0
13356.0,0,18.29142857142857,1,325,0
13357.0,1,6.777222222222223,1,322,0
13358.0,1,15.138965517241378,1,285,0
13359.0,0,19.11130434782609,1,161,0
13362.0,0,18.618915662650604,4,1382,278
13363.0,0,16.541666666666668,2,710,26
13364.0,0,13.496,1,71,0
13365.0,0,17.385703125,2,1247,184
13366.0,0,56.16,1,144,0
13368.0,1,21.49655172413793,2,327,80
13369.0,1,22.020000000000003,1,149,0
13370.0,1,19.355641025641027,1,343,0
13372.0,0,16.46260869565217,1,159,0
13373.0,0,20.963607594936708,3,1651,215
13375.0,0,21.044594594594592,1,442,0
13376.0,0,19.240754716981133,3,493,135
13379.0,0,5.902680412371134,3,601,110
13381.0,0,21.15877906976744,6,2029,267
13382.0,1,14.866,1,131,0
13384.0,0,27.315328947368425,7,2422,147
13385.0,1,15.273428571428571,1,281,0
13388.0,0,19.345714285714287,2,282,0
13389.0,0,15.646274509803922,3,429,221
13390.0,0,41.8523076923077,1,224,0
13391.0,1,59.8,1,4,0
13394.0,0,16.258193548387098,8,2392,308
13395.0,1,14.653333333333334,1,336,0
13396.0,0,31.65093023255814,2,600,290
13397.0,0,40.635000000000005,5,430,266
13398.0,1,17.59,1,281,0
13402.0,0,15.92897435897436,2,479,244
13403.0,0,25.0,1,44,0
13404.0,0,22.953636363636363,2,111,211
13405.0,0,21.201888888888888,3,165,243
13408.0,0,58.82225941422595,62,16232,371
13410.0,0,35.82357142857143,5,518,267
13411.0,0,11.863888888888887,1,72,0
13414.0,0,57.9375,3,1574,162
13416.0,0,37.5,2,142,37
13417.0,0,22.886785714285715,2,162,200
13418.0,0,20.156019736842108,18,3918,360
13419.0,0,13.81625,1,275,0
13420.0,0,19.98125,2,101,20
13421.0,0,17.798846153846153,2,1181,249
13422.0,0,20.67952755905512,1,1326,0
13425.0,0,20.823205128205128,3,1123,186
13426.0,0,23.193121019108283,10,2245,358
13427.0,0,20.089655172413792,3,545,195
13428.0,0,2.952297297297297,1,156,0
13429.0,0,15.02686567164179,4,1390,64
13430.0,0,13.866326530612248,2,751,67
13431.0,0,27.589130434782607,2,672,21
13434.0,0,53.424,2,300,22
13435.0,0,37.72168316831684,7,2129,183
13436.0,0,16.4075,1,76,0
13437.0,0,20.40754491017964,7,1283,175
13439.0,1,5.253888888888889,1,242,0
13441.0,0,22.818461538461538,1,204,0
13447.0,0,19.13796610169492,3,584,12
13448.0,0,18.150615384615385,6,1660,357
13449.0,0,15.362105263157895,1,222,0
13450.0,0,28.784788732394365,6,1982,191
13451.0,0,6.718171557562077,5,2149,308
13452.0,1,295.0,2,2,11
13453.0,0,20.99882352941176,2,134,123
13455.0,0,23.007391304347824,2,354,341
13456.0,0,28.0431746031746,6,765,189
13458.0,0,25.252801047120418,14,5508,352
13460.0,0,10.790588235294118,2,286,20
13461.0,0,53.51851851851852,3,1170,124
13462.0,1,16.833333333333332,1,62,0
13464.0,0,16.45560975609756,1,403,0
13466.0,1,18.11176470588235,1,259,0
13467.0,0,10.946565656565657,2,584,25
13468.0,0,18.89062913907285,37,2589,371
13470.0,0,16.5,2,100,15
13471.0,0,9.736846153846152,4,1590,46
13473.0,0,20.125714285714285,2,266,272
13474.0,1,3.58734375,1,132,0
13475.0,1,16.648604651162792,4,1012,107
13476.0,0,21.35293103448276,2,417,102
13477.0,0,18.41240506329114,6,1021,253
13479.0,1,20.063333333333333,2,134,33
13481.0,0,16.55559633027523,5,1142,211
13482.0,1,16.785454545454545,1,116,0
13483.0,0,14.034,1,160,0
13484.0,1,39.225,1,44,0
13485.0,1,19.749565217391304,1,277,0
13486.0,0,16.2668115942029,3,669,76
13487.0,0,16.923529411764704,3,265,295
13488.0,0,21.25191943127962,13,4518,350
13489.0,0,32.10857142857143,4,560,189
13491.0,0,14.137441860465117,10,903,320
13492.0,0,25.3968,3,408,78
13493.0,1,77.32875,2,380,11
13494.0,1,17.570000000000004,1,162,0
13495.0,0,42.60145833333333,5,829,360
13496.0,0,18.66657142857143,2,341,349
13497.0,1,18.31842105263157,2,163,85
13499.0,0,27.59785714285714,5,1365,252
13500.0,0,17.950307692307693,3,609,99
13501.0,1,25.775384615384613,1,560,0
13502.0,0,16.22222222222222,3,264,307
13503.0,0,12.755882352941176,1,248,0
13504.0,0,13.451363636363636,1,178,0
13505.0,0,20.435488372093022,4,2486,159
13506.0,1,17.635384615384616,2,324,53
13507.0,0,15.303456790123455,4,1597,142
13508.0,1,9.2475,1,24,0
13509.0,0,22.26636363636364,7,1106,275
13510.0,0,15.578782608695652,4,1386,182
13512.0,1,16.747333333333334,1,143,0
13513.0,0,20.51,1,109,0
13514.0,0,38.05,1,40,0
13515.0,0,15.103728813559322,4,681,175
13516.0,0,31.5775,3,985,217
13517.0,0,15.09517730496454,3,1369,120
13518.0,0,17.353684210526314,1,392,0
13519.0,0,15.34375,1,23,0
13520.0,0,38.97150537634408,6,1649,312
13521.0,0,2.508371559633028,3,736,8
13522.0,0,25.160000000000004,1,44,0
13523.0,0,23.051627906976744,5,1752,333
13524.0,0,25.19185185185185,5,324,179
13525.0,0,104.79666666666668,2,394,233
13527.0,0,10.257892376681616,7,1692,293
13529.0,0,20.517333333333333,2,74,125
13531.0,1,21.99090909090909,2,174,161
13532.0,0,3.1865151515151515,1,129,0
13533.0,1,3.563026315789474,3,204,84
13534.0,0,19.83135135135135,25,2961,355
13536.0,0,19.26418994413408,7,2136,74
13538.0,0,51.234,7,175,272
13539.0,0,17.063243243243242,3,320,223
13544.0,0,3.349540229885058,2,127,200
13546.0,0,6.397857142857143,3,359,188
13548.0,0,5.503306451612903,2,441,147
13549.0,0,18.00392156862745,7,458,216
13551.0,1,22.950000000000003,1,12,0
13552.0,0,34.31256880733945,12,1417,249
13555.0,0,30.50941176470588,4,2660,128
13557.0,0,17.178235294117645,2,546,252
13558.0,0,3.457485714285714,4,344,62
13560.0,0,5.283939393939394,1,64,0
13561.0,1,10.132857142857144,1,83,0
13562.0,0,21.943048780487803,3,757,163
13563.0,0,15.867959183673468,2,209,55
13564.0,0,21.07253012048193,3,661,223
13565.0,0,6.321578947368421,2,172,315
13566.0,0,4.969943181818182,2,575,41
13568.0,0,4.382954545454545,1,70,0
13569.0,0,4.397058823529412,2,164,350
13570.0,1,8.870000000000001,1,161,0
13571.0,0,6.1358357771261005,12,1759,240
13572.0,1,41.946969696969695,1,534,0
13573.0,0,11.323076923076922,2,303,202
13575.0,0,15.914565217391305,5,449,152
13576.0,0,53.31222222222223,18,2646,362
13577.0,0,20.33253012048193,4,791,216
13579.0,0,20.30608695652174,2,176,354
13581.0,1,11.8,1,30,0
13583.0,0,14.73641509433962,1,725,0
13584.0,1,5.933333333333334,1,37,0
13587.0,0,89.05,1,180,0
13588.0,0,14.246839080459768,9,2606,239
13589.0,0,18.07857142857143,2,114,164
13590.0,0,22.780689655172413,6,1848,291
13591.0,0,19.26086206896552,3,485,202
13592.0,0,15.4975,4,84,228
13593.0,0,15.9146875,5,731,227
13594.0,0,15.268076923076924,1,359,0
13596.0,0,4.199036144578313,2,406,7
13598.0,0,4.504250000000001,1,58,0
13599.0,0,20.86506072874494,21,3294,365
13600.0,1,11.553684210526315,1,324,0
13601.0,0,7.003232323232324,2,548,166
13602.0,0,18.647391304347824,1,267,0
13603.0,0,6.086666666666667,1,164,0
13606.0,0,6.524186046511627,3,279,282
13607.0,0,6.918469387755102,1,290,0
13610.0,0,5.008318584070797,7,516,273
13611.0,0,15.835135135135134,3,766,270
13614.0,0,8.01223880597015,4,570,306
13615.0,1,18.160434782608696,1,189,0
13617.0,0,12.367727272727272,3,300,140
13618.0,0,13.64153846153846,1,246,0
13621.0,0,11.255263157894737,1,343,0
13623.0,0,9.231851851851852,5,294,266
13626.0,1,13.53842105263158,1,209,0
13627.0,0,17.80945652173913,5,1269,298
13629.0,0,132.07389830508475,11,4372,315
13630.0,0,28.61661971830986,7,1391,280
13631.0,0,279.1290909090909,11,467,167
13632.0,0,14.529246575342466,5,1037,218
13634.0,0,8.378510638297874,5,704,293
13635.0,0,17.274677419354838,1,677,0
13636.0,0,15.065396825396826,5,592,248
13637.0,0,8.024752475247524,3,409,174
13638.0,0,15.33,1,93,0
13639.0,0,25.8335,1,800,0
13642.0,1,5.375757575757576,1,173,0
13643.0,0,18.551428571428573,3,273,154
13644.0,0,17.974383561643837,4,2067,89
13645.0,0,50.42,1,158,0
13647.0,0,21.2420253164557,4,895,225
13649.0,1,15.069565217391306,2,139,109
13650.0,0,19.128541666666667,6,922,250
13651.0,0,15.7,2,33,4
13652.0,0,17.38222222222222,3,578,322
13654.0,0,16.30921686746988,6,2182,230
13655.0,0,16.66017857142857,2,605,127
13656.0,0,7.747959183673469,2,490,172
13657.0,0,23.88375,2,209,190
13658.0,0,24.43675925925926,5,1019,194
13659.0,1,15.126923076923076,2,894,115
13662.0,0,16.938867924528303,3,543,173
13663.0,0,14.574615384615385,1,91,0
13666.0,0,7.054166666666667,3,41,227
13667.0,0,3.505977011494253,1,154,0
13668.0,0,13.539553191489365,21,3742,359
13669.0,0,24.28333333333333,2,237,98
13670.0,0,13.988,1,282,0
13672.0,1,31.065,2,57,30
13673.0,0,6.106461538461539,2,119,13
13675.0,0,19.472800000000003,2,330,133
13678.0,0,14.5375,1,924,0
13680.0,0,19.08933333333333,4,1936,337
13681.0,0,14.523333333333332,4,360,137
13682.0,1,19.83333333333333,1,10,0
13684.0,1,2.241,1,39,0
13685.0,0,79.98564102564103,7,5056,57
13686.0,1,9.0,1,70,0
13689.0,0,151.66666666666666,1,512,0
13690.0,0,19.13888888888889,1,67,0
13692.0,0,28.081509433962264,3,1226,211
13694.0,0,114.50637323943664,50,63312,369
13695.0,0,27.823666666666668,15,1603,228
13697.0,0,12.608333333333333,1,177,0
13699.0,0,22.04142857142857,1,66,0
13700.0,0,11.498071065989848,10,2304,300
13703.0,1,99.5,1,10,0
13704.0,0,17.224328358208954,9,1531,83
13705.0,0,25.423571428571428,3,363,366
13706.0,1,16.5395,1,189,0
13707.0,1,16.800208333333334,2,351,48
13708.0,1,5.821176470588235,1,306,0
13709.0,0,18.833482142857143,13,3516,311
13710.0,0,22.56,1,176,0
13711.0,1,19.38923076923077,2,140,0
13712.0,1,22.884,1,352,0
13715.0,1,10.279428571428571,5,563,91
13716.0,1,6.584761904761905,1,138,0
13717.0,0,14.166764705882352,6,1959,266
13718.0,1,25.54583333333333,2,173,49
13719.0,0,17.361333333333334,5,609,219
13720.0,0,18.60232558139535,4,501,138
13721.0,0,18.719285714285714,1,316,0
13722.0,0,27.946,3,1401,151
13723.0,1,33.30833333333334,1,43,0
13725.0,0,19.04384615384616,8,806,258
13726.0,0,25.70619047619047,2,1054,61
13727.0,0,16.674,2,162,4
13728.0,0,16.12920634920635,6,458,273
13730.0,0,17.50232558139535,2,488,25
13731.0,1,16.068157894736842,2,278,27
13732.0,0,14.904848484848486,1,498,0
13735.0,0,14.72061224489796,4,1130,209
13736.0,0,3.831937172774869,2,497,255
13737.0,1,11.32,1,125,0
13739.0,0,72.3,1,54,0
13740.0,1,15.25,1,425,0
13741.0,0,19.65970588235294,3,218,145
13742.0,0,9.753956386292836,12,1124,303
13743.0,0,32.72195121951219,7,1776,256
13744.0,0,16.060555555555553,2,1249,197
13745.0,0,12.001600000000002,1,496,0
13747.0,1,79.6,1,8,0
13748.0,0,33.86607142857143,5,439,278
13750.0,0,68.63583333333334,5,516,283
13751.0,1,32.916666666666664,1,152,0
13752.0,0,15.608947368421052,6,876,122
13753.0,1,21.178857142857144,1,512,0
13754.0,0,23.55,2,214,165
13755.0,0,6.319736842105263,9,1264,59
13756.0,0,36.54591549295775,14,3188,365
13758.0,0,27.26965811965812,7,1844,361
13759.0,0,26.376400000000004,2,287,37
13760.0,0,5.03140350877193,2,197,202
13761.0,0,15.295000000000002,2,642,129
13762.0,1,43.81714285714286,1,272,0
13763.0,0,114.33066666666669,1,728,0
13764.0,0,7.3161538461538465,3,932,266
13767.0,0,46.79445652173913,37,7322,371
13769.0,0,20.71488888888889,10,1163,365
13771.0,0,22.13823529411765,4,1477,182
13772.0,0,6.396214689265538,3,546,205
13774.0,0,15.681818181818182,1,192,0
13777.0,0,131.86375634517768,33,12897,372
13778.0,0,19.855555555555554,1,70,0
13780.0,0,6.315964912280702,2,318,163
13781.0,1,7.52,1,30,0
13782.0,0,7.930434782608696,6,371,315
13784.0,0,79.44483870967741,11,2493,322
13786.0,1,32.91428571428571,1,136,0
13787.0,0,9.969032258064518,2,337,288
13790.0,0,7.751111111111111,1,748,0
13791.0,0,137.8181818181818,2,1200,40
13792.0,0,15.042307692307691,2,92,221
13798.0,0,106.4580229226361,57,23948,370
13799.0,0,17.663076923076922,2,402,177
13800.0,1,16.91878787878788,1,331,0
13801.0,0,14.121739130434785,1,168,0
13802.0,0,76.657,3,2572,172
13803.0,1,16.298235294117646,1,121,0
13804.0,0,19.23934306569343,7,1498,259
13805.0,0,71.12307692307692,2,1900,76
13806.0,0,25.638,1,56,0
13807.0,1,16.085714285714285,1,36,0
13808.0,0,22.99552631578948,5,782,91
13809.0,1,12.920833333333334,1,29,0
13810.0,0,42.828857142857146,3,312,27
13811.0,1,62.65384615384615,3,68,55
13812.0,0,14.97222222222222,3,333,63
13813.0,0,19.809565217391302,4,552,95
13814.0,0,27.703859649122805,2,864,44
13815.0,0,22.88272727272728,4,2560,296
13816.0,0,20.41678571428572,2,269,40
13817.0,0,15.9575,2,211,322
13819.0,1,31.676388888888887,3,1109,18
13821.0,0,6.536271186440678,2,153,116
13822.0,0,6.583333333333333,2,611,34
13823.0,0,23.9415,2,439,72
13824.0,0,36.93347826086956,5,768,277
13826.0,0,18.95,1,82,0
13827.0,0,4.430645161290323,3,141,85
13828.0,0,13.966,1,311,0
13831.0,0,29.77013513513513,6,745,353
13832.0,0,17.4,1,28,0
13833.0,0,13.26896551724138,1,118,0
13835.0,0,15.174,4,442,190
13837.0,1,14.275789473684211,2,183,105
13838.0,0,3.975459770114943,4,263,364
13841.0,1,85.0,1,100,0
13842.0,0,16.43504854368932,9,1768,308
13844.0,0,18.081,1,196,0
13845.0,0,34.77555555555556,1,182,0
13846.0,0,15.728363636363635,3,388,335
13848.0,0,251.0,3,3700,273
13849.0,0,15.22722772277228,2,1016,119
13850.0,0,17.155698924731183,1,944,0
13851.0,0,32.73407407407407,3,1705,192
13853.0,0,47.39739130434783,1,312,0
13854.0,0,73.72290909090908,25,2296,356
13856.0,0,27.75,3,494,34
13858.0,0,19.651818181818182,1,75,0
13859.0,1,7.184285714285714,1,129,0
13860.0,0,16.39342105263158,5,591,85
13862.0,0,15.894676258992806,8,1688,314
13863.0,1,15.288999999999998,1,224,0
13865.0,0,16.718666666666667,4,204,231
13866.0,0,20.81,1,57,0
13867.0,0,16.644098360655736,3,513,186
13868.0,0,96.74363636363636,2,1964,31
13869.0,0,10.11384364820847,4,1721,233
13870.0,0,24.095130434782607,8,1325,285
13871.0,0,19.057291666666668,13,2806,286
13873.0,0,16.93913043478261,3,140,190
13874.0,1,30.025,1,180,0
13875.0,0,17.180673076923078,5,1316,247
13876.0,0,17.52857142857143,1,36,0
13877.0,0,39.08,1,108,0
13878.0,0,35.598055555555554,1,475,0
13880.0,0,19.513757575757577,13,1842,345
13881.0,0,96.401797752809,20,10118,308
13882.0,0,18.325076923076924,5,953,61
13883.0,0,18.834366197183098,5,1436,242
13884.0,0,13.34915254237288,5,300,276
13885.0,1,18.1,2,182,11
13886.0,0,15.2225,1,126,0
13887.0,1,18.39736842105264,1,147,0
13888.0,0,15.14075,2,258,98
13889.0,0,27.793333333333337,1,146,0
13890.0,0,17.125545454545456,10,831,357
13892.0,0,23.44333333333333,4,983,219
13893.0,1,39.1,1,190,0
13894.0,0,20.911851851851853,3,354,286
13895.0,0,21.975169491525424,4,1365,136
13897.0,0,18.303529411764707,1,200,0
13898.0,1,12.994166666666668,1,133,0
13899.0,0,20.448421052631577,2,156,258
13900.0,1,17.23139534883721,3,430,79
13901.0,0,19.242953020134227,5,1739,246
13904.0,0,12.793846153846154,2,332,257
13908.0,0,19.42254098360656,4,1478,196
13911.0,0,17.43858108108108,9,2731,251
13914.0,0,18.98333333333333,2,380,24
13917.0,0,15.113333333333337,2,228,141
13918.0,0,40.428,2,1140,203
13919.0,0,13.743214285714286,2,474,62
13922.0,1,24.607142857142858,1,93,0
13923.0,0,17.5565,1,185,0
13924.0,0,15.716666666666669,6,1575,70
13925.0,0,16.54268292682927,4,331,42
13926.0,0,20.35,1,104,0
13927.0,0,16.61857142857143,1,214,0
13928.0,0,17.206296296296298,4,129,122
13929.0,0,93.62777777777778,2,143,157
13930.0,0,19.843529411764703,2,274,78
13931.0,0,21.33672413793104,2,725,185
13932.0,1,19.2125,1,72,0
13933.0,0,26.469130434782613,2,205,39
13934.0,1,29.74516129032258,1,390,0
13936.0,0,14.483846153846152,1,330,0
13937.0,0,17.65,1,123,0
13938.0,0,10.237142857142857,1,70,0
13939.0,0,12.634444444444444,3,847,288
13940.0,0,17.12530612244898,4,516,126
13941.0,0,113.62133333333334,5,2364,350
13946.0,0,51.05181818181818,3,443,188
13947.0,0,18.12,1,44,0
13948.0,1,34.0,1,40,0
13949.0,0,15.170750000000002,6,2474,91
13950.0,0,21.28742857142857,4,323,235
13951.0,0,17.293589743589745,3,459,118
13952.0,1,23.730445255474454,2,1431,20
13953.0,0,175.784,7,2724,345
13954.0,0,17.5968,2,150,69
13955.0,0,9.786666666666664,2,154,151
13956.0,0,6.752763157894737,5,491,266
13959.0,0,6.502173913043479,3,357,283
13960.0,0,19.185,2,142,50
13962.0,0,15.413636363636364,2,87,223
13963.0,1,18.986857142857144,4,460,59
13967.0,0,40.35,1,42,0
13969.0,0,14.463162939297126,18,4542,357
13971.0,0,18.51181208053692,8,1844,266
13972.0,0,12.683333333333334,2,187,131
13973.0,1,24.063636363636363,1,109,0
13974.0,0,14.77107142857143,1,249,0
13975.0,0,7.474201183431953,6,1732,245
13976.0,1,35.798,1,154,0
13978.0,0,13.119333333333335,2,315,30
13979.0,0,16.108703703703704,1,639,0
13980.0,0,18.19454545454545,1,172,0
13982.0,0,16.863153153153153,4,1136,326
13983.0,0,24.3311214953271,12,1183,337
13984.0,0,57.531875,5,679,339
13985.0,0,20.2295988538682,15,3445,260
13986.0,0,24.650769230769228,1,430,0
13988.0,0,17.726324786324785,6,3044,234
13989.0,0,30.88,2,1313,173
13990.0,1,19.45625,1,190,0
13991.0,0,10.190119047619048,6,998,131
13992.0,0,15.36,1,64,0
13993.0,0,28.647603305785125,9,900,287
13994.0,0,14.923483870967742,6,940,144
13995.0,0,16.205697674418605,5,879,230
13999.0,0,18.758701923076924,12,2243,351
14000.0,1,42.37733333333333,1,710,0
14001.0,0,52.38666666666667,3,962,327
14002.0,0,11.270851063829788,2,877,22
14004.0,0,26.799064327485382,7,2668,245
14005.0,0,34.22285714285714,5,2478,206
14006.0,0,32.073,3,641,196
14009.0,1,16.562142857142856,2,365,7
14012.0,1,29.89090909090909,1,160,0
14013.0,0,13.91235294117647,3,462,165
14014.0,0,12.953333333333331,1,1076,0
14015.0,0,45.867,1,378,0
14016.0,0,26.964037267080744,4,2125,195
14019.0,0,21.53954545454545,3,1037,91
14020.0,0,16.48205128205128,2,441,71
14021.0,0,28.72272727272728,3,192,101
14022.0,1,15.714285714285714,1,487,0
14023.0,0,18.840967741935486,2,345,242
14024.0,0,20.48125,2,150,2
14027.0,0,17.47,1,62,0
14029.0,0,31.177333333333333,2,198,80
14030.0,0,9.712304526748971,8,1479,348
14031.0,0,69.14744,19,5788,365
14032.0,0,20.80832167832168,11,2032,364
14034.0,0,7.323820224719101,3,423,135
14035.0,0,21.636666666666667,5,739,268
14036.0,1,16.49078947368421,1,268,0
14037.0,0,5.257142857142858,2,46,188
14038.0,0,16.960652173913044,3,965,128
14039.0,0,25.366666666666664,1,92,0
14040.0,0,15.38263829787234,12,1554,290
14041.0,1,6.733809523809524,1,94,0
14044.0,0,3.1235406698564594,4,308,283
14045.0,0,276.625,4,535,264
14046.0,1,11.070714285714288,1,460,0
14047.0,0,40.8940625,5,381,364
14048.0,1,4.822705882352941,1,288,0
14049.0,0,11.642868852459015,4,3870,301
14050.0,0,13.821481481481484,2,689,74
14051.0,0,74.33519047619048,23,3756,365
14052.0,0,4.024285714285715,1,89,0
14053.0,0,65.0625,2,215,35
14054.0,0,15.409999999999998,1,62,0
14055.0,0,72.56400000000001,1,216,0
14056.0,0,7.427350813743218,23,4273,282
14057.0,0,21.89422535211268,17,4876,336
14059.0,1,22.95,1,128,0
14060.0,0,30.39811881188119,19,5386,368
14062.0,0,94.27792792792792,12,5593,354
14064.0,0,16.92175,5,1788,245
14066.0,1,21.792857142857144,1,45,0
14067.0,0,7.2057692307692305,2,361,32
14068.0,1,11.077083333333334,1,73,0
14071.0,0,4.440802469135802,8,995,261
14073.0,0,11.618461538461538,1,130,0
14075.0,0,21.91302325581396,3,754,256
14076.0,0,2.662391304347826,1,81,0
14077.0,0,11.89095238095238,5,268,233
14078.0,0,16.144153846153845,6,310,271
14079.0,0,31.258333333333336,1,301,0
14080.0,0,11.4,1,48,0
14081.0,1,6.10797385620915,2,596,67
14082.0,1,6.2844827586206895,1,110,0
14083.0,0,5.626685082872928,9,732,367
14085.0,0,9.885644444444443,18,3184,366
14087.0,0,2.8176811594202897,1,251,0
14088.0,0,85.7246349745331,13,12665,312
14089.0,0,11.5,1,134,0
14090.0,1,76.32000000000001,1,72,0
14092.0,0,19.050981308411213,14,2066,350
14093.0,0,4.217619047619048,1,406,0
14096.0,0,12.749909998043435,17,16352,97
14098.0,0,7.016666666666667,1,104,0
14099.0,0,12.41668,11,2179,338
14100.0,0,7.496153846153846,1,64,0
14101.0,0,170.76542857142857,6,6942,252
14102.0,0,17.21873417721519,5,961,39
14104.0,0,10.295714285714284,2,72,11
14105.0,1,17.111216216216217,1,800,0
14107.0,0,21.977479674796747,7,1793,312
14108.0,0,17.585588235294118,2,381,70
14109.0,0,16.022222222222222,1,88,0
14110.0,0,36.66548387096774,12,2445,263
14111.0,0,69.285,4,458,227
14112.0,0,18.2196875,7,1651,253
14113.0,0,54.13,4,745,351
14114.0,1,25.768666666666665,2,101,56
14116.0,0,19.204722222222223,5,707,101
14117.0,0,30.0,1,72,0
14121.0,0,17.485220125786164,4,2082,56
14124.0,0,83.91600000000001,1,1618,0
14125.0,0,16.409760479041914,3,1640,67
14126.0,0,47.07533333333334,3,508,2
14127.0,0,16.129772727272726,3,321,187
14128.0,0,13.858695652173912,2,564,195
14129.0,0,21.61269230769231,5,592,259
14130.0,1,7.221791044776119,1,258,0
14132.0,0,17.930149999999998,11,3368,181
14133.0,0,21.63,3,348,186
14135.0,0,35.00231343283583,15,3850,371
14138.0,0,20.901702127659576,2,610,62
14139.0,0,15.993076923076924,1,510,0
14140.0,0,14.16742424242424,2,811,27
14141.0,0,22.87825,4,355,102
14142.0,1,14.17318181818182,1,313,0
14143.0,0,16.54285714285714,1,30,0
14145.0,0,340.2,4,756,170
14146.0,0,19.957142857142856,5,2437,348
14147.0,0,96.68,2,108,207
14148.0,1,52.4,1,16,0
14149.0,1,15.950714285714286,1,218,0
14150.0,0,25.33230769230769,2,496,324
14152.0,0,12.67938775510204,2,711,158
14154.0,1,25.87730769230769,2,465,0
14155.0,1,19.791666666666668,1,25,0
14156.0,0,83.84259285714286,55,57885,361
14157.0,0,9.018333333333333,2,284,265
14158.0,0,12.381951219512196,1,781,0
14159.0,0,3.897848837209304,11,4408,343
14161.0,1,10.282592592592591,3,455,153
14162.0,0,11.5744,2,142,118
14163.0,0,47.036730769230765,4,893,151
14164.0,0,56.26793103448276,2,1033,10
14165.0,1,4.901599999999999,1,54,0
14167.0,0,11.054615384615383,4,150,291
14171.0,0,6.272241379310345,1,167,0
14173.0,0,15.546206896551723,4,150,208
14174.0,0,5.171538461538462,1,94,0
14175.0,0,21.626174496644296,3,1515,269
14176.0,1,18.60967741935484,4,209,70
14177.0,0,13.319285714285714,4,205,93
14178.0,0,4.9569724770642205,7,1505,173
14179.0,0,4.36230303030303,2,330,11
14180.0,0,19.785500000000003,25,719,361
14184.0,0,18.870416666666667,1,127,0
14185.0,1,65.88333333333334,1,6,0
14188.0,0,31.605538461538465,6,1162,279
14189.0,0,17.56256603773585,15,3937,366
14191.0,0,18.08787644787645,13,3662,218
14193.0,0,20.318809523809524,2,445,201
